approach,category,sut,run,status,executable,line,branch,mutation,source_file
DeepSeek-Coder-V2,cluster,Closure_77f,run_0001,ok,True,100.0000,100.0000,100.0000,/home/jpaiva/defects4j_gpt4o/out/_cluster_defects4j_java_openweight_eval_all_v1/cluster-safe-deepseek-coder-v2-16b-ctx16k/Closure_77f/run_0001/3-5/metrics/status.json
DeepSeek-Coder-V2,cluster,Codec_15f,run_0001,generated_test_compile_fail,False,0.0000,0.0000,0.0000,/home/jpaiva/defects4j_gpt4o/out/_cluster_defects4j_java_openweight_eval_all_v1/cluster-safe-deepseek-coder-v2-16b-ctx16k/Codec_15f/run_0001/4-1/metrics/status.json
DeepSeek-Coder-V2,cluster,Codec_15f,run_0001,generated_test_compile_fail,False,0.0000,0.0000,0.0000,/home/jpaiva/defects4j_gpt4o/out/_cluster_defects4j_java_openweight_eval_all_v1/cluster-safe-deepseek-coder-v2-16b-ctx16k/Codec_15f/run_0001/4-2/metrics/status.json
DeepSeek-Coder-V2,cluster,Codec_15f,run_0001,generated_test_compile_fail,False,0.0000,0.0000,0.0000,/home/jpaiva/defects4j_gpt4o/out/_cluster_defects4j_java_openweight_eval_all_v1/cluster-safe-deepseek-coder-v2-16b-ctx16k/Codec_15f/run_0001/4-3/metrics/status.json
DeepSeek-Coder-V2,cluster,Codec_15f,run_0001,ok,True,53.8462,75.0000,50.0000,/home/jpaiva/defects4j_gpt4o/out/_cluster_defects4j_java_openweight_eval_all_v1/cluster-safe-deepseek-coder-v2-16b-ctx16k/Codec_15f/run_0001/4-4/metrics/status.json
DeepSeek-Coder-V2,cluster,Codec_15f,run_0001,generated_test_compile_fail,False,0.0000,0.0000,0.0000,/home/jpaiva/defects4j_gpt4o/out/_cluster_defects4j_java_openweight_eval_all_v1/cluster-safe-deepseek-coder-v2-16b-ctx16k/Codec_15f/run_0001/4-5/metrics/status.json
DeepSeek-Coder-V2,cluster,Collections_18f,run_0001,ok,True,81.5789,60.0000,57.5758,/home/jpaiva/defects4j_gpt4o/out/_cluster_defects4j_java_openweight_eval_all_v1/cluster-safe-deepseek-coder-v2-16b-ctx16k/Collections_18f/run_0001/5-1/metrics/status.json
DeepSeek-Coder-V2,cluster,Collections_18f,run_0001,ok,True,81.5789,60.0000,57.5758,/home/jpaiva/defects4j_gpt4o/out/_cluster_defects4j_java_openweight_eval_all_v1/cluster-safe-deepseek-coder-v2-16b-ctx16k/Collections_18f/run_0001/5-2/metrics/status.json
DeepSeek-Coder-V2,cluster,Collections_18f,run_0001,ok,True,57.8947,45.0000,33.3333,/home/jpaiva/defects4j_gpt4o/out/_cluster_defects4j_java_openweight_eval_all_v1/cluster-safe-deepseek-coder-v2-16b-ctx16k/Collections_18f/run_0001/5-3/metrics/status.json
DeepSeek-Coder-V2,cluster,Collections_18f,run_0001,ok,True,65.7895,50.0000,48.4848,/home/jpaiva/defects4j_gpt4o/out/_cluster_defects4j_java_openweight_eval_all_v1/cluster-safe-deepseek-coder-v2-16b-ctx16k/Collections_18f/run_0001/5-4/metrics/status.json
DeepSeek-Coder-V2,cluster,Collections_18f,run_0001,ok,True,81.5789,70.0000,69.6970,/home/jpaiva/defects4j_gpt4o/out/_cluster_defects4j_java_openweight_eval_all_v1/cluster-safe-deepseek-coder-v2-16b-ctx16k/Collections_18f/run_0001/5-5/metrics/status.json
DeepSeek-Coder-V2,cluster,Compress_13f,run_0001,generated_test_compile_fail,False,0.0000,0.0000,0.0000,/home/jpaiva/defects4j_gpt4o/out/_cluster_defects4j_java_openweight_eval_all_v1/cluster-safe-deepseek-coder-v2-16b-ctx16k/Compress_13f/run_0001/6-1/metrics/status.json
DeepSeek-Coder-V2,cluster,Compress_13f,run_0001,generated_test_compile_fail,False,0.0000,0.0000,0.0000,/home/jpaiva/defects4j_gpt4o/out/_cluster_defects4j_java_openweight_eval_all_v1/cluster-safe-deepseek-coder-v2-16b-ctx16k/Compress_13f/run_0001/6-2/metrics/status.json
DeepSeek-Coder-V2,cluster,Compress_13f,run_0001,generated_test_compile_fail,False,0.0000,0.0000,0.0000,/home/jpaiva/defects4j_gpt4o/out/_cluster_defects4j_java_openweight_eval_all_v1/cluster-safe-deepseek-coder-v2-16b-ctx16k/Compress_13f/run_0001/6-3/metrics/status.json
DeepSeek-Coder-V2,cluster,Compress_13f,run_0001,generated_test_compile_fail,False,0.0000,0.0000,0.0000,/home/jpaiva/defects4j_gpt4o/out/_cluster_defects4j_java_openweight_eval_all_v1/cluster-safe-deepseek-coder-v2-16b-ctx16k/Compress_13f/run_0001/6-4/metrics/status.json
DeepSeek-Coder-V2,cluster,Compress_13f,run_0001,generated_test_compile_fail,False,0.0000,0.0000,0.0000,/home/jpaiva/defects4j_gpt4o/out/_cluster_defects4j_java_openweight_eval_all_v1/cluster-safe-deepseek-coder-v2-16b-ctx16k/Compress_13f/run_0001/6-5/metrics/status.json
DeepSeek-Coder-V2,cluster,Csv_4f,run_0001,generated_test_compile_fail,False,0.0000,0.0000,0.0000,/home/jpaiva/defects4j_gpt4o/out/_cluster_defects4j_java_openweight_eval_all_v1/cluster-safe-deepseek-coder-v2-16b-ctx16k/Csv_4f/run_0001/7-1/metrics/status.json
DeepSeek-Coder-V2,cluster,Csv_4f,run_0001,generated_test_compile_fail,False,0.0000,0.0000,0.0000,/home/jpaiva/defects4j_gpt4o/out/_cluster_defects4j_java_openweight_eval_all_v1/cluster-safe-deepseek-coder-v2-16b-ctx16k/Csv_4f/run_0001/7-2/metrics/status.json
DeepSeek-Coder-V2,cluster,Csv_4f,run_0001,generated_test_compile_fail,False,0.0000,0.0000,0.0000,/home/jpaiva/defects4j_gpt4o/out/_cluster_defects4j_java_openweight_eval_all_v1/cluster-safe-deepseek-coder-v2-16b-ctx16k/Csv_4f/run_0001/7-3/metrics/status.json
DeepSeek-Coder-V2,cluster,Csv_4f,run_0001,generated_test_compile_fail,False,0.0000,0.0000,0.0000,/home/jpaiva/defects4j_gpt4o/out/_cluster_defects4j_java_openweight_eval_all_v1/cluster-safe-deepseek-coder-v2-16b-ctx16k/Csv_4f/run_0001/7-4/metrics/status.json
DeepSeek-Coder-V2,cluster,Csv_4f,run_0001,generated_test_compile_fail,False,0.0000,0.0000,0.0000,/home/jpaiva/defects4j_gpt4o/out/_cluster_defects4j_java_openweight_eval_all_v1/cluster-safe-deepseek-coder-v2-16b-ctx16k/Csv_4f/run_0001/7-5/metrics/status.json
DeepSeek-Coder-V2,cluster,Gson_17f,run_0001,ok,True,100.0000,75.0000,100.0000,/home/jpaiva/defects4j_gpt4o/out/_cluster_defects4j_java_openweight_eval_all_v1/cluster-safe-deepseek-coder-v2-16b-ctx16k/Gson_17f/run_0001/8-1/metrics/status.json
DeepSeek-Coder-V2,cluster,Gson_17f,run_0001,ok,True,100.0000,100.0000,100.0000,/home/jpaiva/defects4j_gpt4o/out/_cluster_defects4j_java_openweight_eval_all_v1/cluster-safe-deepseek-coder-v2-16b-ctx16k/Gson_17f/run_0001/8-2/metrics/status.json
DeepSeek-Coder-V2,cluster,Gson_17f,run_0001,generated_test_compile_fail,False,0.0000,0.0000,0.0000,/home/jpaiva/defects4j_gpt4o/out/_cluster_defects4j_java_openweight_eval_all_v1/cluster-safe-deepseek-coder-v2-16b-ctx16k/Gson_17f/run_0001/8-3/metrics/status.json
DeepSeek-Coder-V2,cluster,Gson_17f,run_0001,ok,True,100.0000,100.0000,100.0000,/home/jpaiva/defects4j_gpt4o/out/_cluster_defects4j_java_openweight_eval_all_v1/cluster-safe-deepseek-coder-v2-16b-ctx16k/Gson_17f/run_0001/8-4/metrics/status.json
DeepSeek-Coder-V2,cluster,Gson_17f,run_0001,ok,True,83.3333,75.0000,80.0000,/home/jpaiva/defects4j_gpt4o/out/_cluster_defects4j_java_openweight_eval_all_v1/cluster-safe-deepseek-coder-v2-16b-ctx16k/Gson_17f/run_0001/8-5/metrics/status.json
DeepSeek-Coder-V2,cluster,JacksonCore_13f,run_0001,ok,True,87.8049,100.0000,50.0000,/home/jpaiva/defects4j_gpt4o/out/_cluster_defects4j_java_openweight_eval_all_v1/cluster-safe-deepseek-coder-v2-16b-ctx16k/JacksonCore_13f/run_0001/9-1/metrics/status.json
DeepSeek-Coder-V2,cluster,JacksonCore_13f,run_0001,ok,True,80.4878,100.0000,7.1429,/home/jpaiva/defects4j_gpt4o/out/_cluster_defects4j_java_openweight_eval_all_v1/cluster-safe-deepseek-coder-v2-16b-ctx16k/JacksonCore_13f/run_0001/9-2/metrics/status.json
DeepSeek-Coder-V2,cluster,JacksonCore_13f,run_0001,generated_test_compile_fail,False,0.0000,0.0000,0.0000,/home/jpaiva/defects4j_gpt4o/out/_cluster_defects4j_java_openweight_eval_all_v1/cluster-safe-deepseek-coder-v2-16b-ctx16k/JacksonCore_13f/run_0001/9-3/metrics/status.json
DeepSeek-Coder-V2,cluster,JacksonCore_13f,run_0001,generated_test_compile_fail,False,0.0000,0.0000,0.0000,/home/jpaiva/defects4j_gpt4o/out/_cluster_defects4j_java_openweight_eval_all_v1/cluster-safe-deepseek-coder-v2-16b-ctx16k/JacksonCore_13f/run_0001/9-4/metrics/status.json
DeepSeek-Coder-V2,cluster,JacksonCore_13f,run_0001,generated_test_compile_fail,False,0.0000,0.0000,0.0000,/home/jpaiva/defects4j_gpt4o/out/_cluster_defects4j_java_openweight_eval_all_v1/cluster-safe-deepseek-coder-v2-16b-ctx16k/JacksonCore_13f/run_0001/9-5/metrics/status.json
DeepSeek-Coder-V2,cluster,JacksonDatabind_17f,run_0001,generated_test_compile_fail,False,0.0000,0.0000,0.0000,/home/jpaiva/defects4j_gpt4o/out/_cluster_defects4j_java_openweight_eval_all_v1/cluster-safe-deepseek-coder-v2-16b-ctx16k/JacksonDatabind_17f/run_0001/10-1/metrics/status.json
DeepSeek-Coder-V2,cluster,JacksonDatabind_17f,run_0001,generated_test_compile_fail,False,0.0000,0.0000,0.0000,/home/jpaiva/defects4j_gpt4o/out/_cluster_defects4j_java_openweight_eval_all_v1/cluster-safe-deepseek-coder-v2-16b-ctx16k/JacksonDatabind_17f/run_0001/10-2/metrics/status.json
DeepSeek-Coder-V2,cluster,JacksonDatabind_17f,run_0001,generated_test_compile_fail,False,0.0000,0.0000,0.0000,/home/jpaiva/defects4j_gpt4o/out/_cluster_defects4j_java_openweight_eval_all_v1/cluster-safe-deepseek-coder-v2-16b-ctx16k/JacksonDatabind_17f/run_0001/10-3/metrics/status.json
DeepSeek-Coder-V2,cluster,JacksonDatabind_17f,run_0001,generated_test_compile_fail,False,0.0000,0.0000,0.0000,/home/jpaiva/defects4j_gpt4o/out/_cluster_defects4j_java_openweight_eval_all_v1/cluster-safe-deepseek-coder-v2-16b-ctx16k/JacksonDatabind_17f/run_0001/10-4/metrics/status.json
DeepSeek-Coder-V2,cluster,JacksonDatabind_17f,run_0001,generated_test_compile_fail,False,0.0000,0.0000,0.0000,/home/jpaiva/defects4j_gpt4o/out/_cluster_defects4j_java_openweight_eval_all_v1/cluster-safe-deepseek-coder-v2-16b-ctx16k/JacksonDatabind_17f/run_0001/10-5/metrics/status.json
DeepSeek-Coder-V2,cluster,JacksonXml_5f,run_0001,generated_test_compile_fail,False,0.0000,0.0000,0.0000,/home/jpaiva/defects4j_gpt4o/out/_cluster_defects4j_java_openweight_eval_all_v1/cluster-safe-deepseek-coder-v2-16b-ctx16k/JacksonXml_5f/run_0001/11-1/metrics/status.json
DeepSeek-Coder-V2,cluster,JacksonXml_5f,run_0001,generated_test_compile_fail,False,0.0000,0.0000,0.0000,/home/jpaiva/defects4j_gpt4o/out/_cluster_defects4j_java_openweight_eval_all_v1/cluster-safe-deepseek-coder-v2-16b-ctx16k/JacksonXml_5f/run_0001/11-2/metrics/status.json
DeepSeek-Coder-V2,cluster,JacksonXml_5f,run_0001,generated_test_compile_fail,False,0.0000,0.0000,0.0000,/home/jpaiva/defects4j_gpt4o/out/_cluster_defects4j_java_openweight_eval_all_v1/cluster-safe-deepseek-coder-v2-16b-ctx16k/JacksonXml_5f/run_0001/11-3/metrics/status.json
DeepSeek-Coder-V2,cluster,JacksonXml_5f,run_0001,generated_test_compile_fail,False,0.0000,0.0000,0.0000,/home/jpaiva/defects4j_gpt4o/out/_cluster_defects4j_java_openweight_eval_all_v1/cluster-safe-deepseek-coder-v2-16b-ctx16k/JacksonXml_5f/run_0001/11-4/metrics/status.json
DeepSeek-Coder-V2,cluster,JacksonXml_5f,run_0001,generated_test_compile_fail,False,0.0000,0.0000,0.0000,/home/jpaiva/defects4j_gpt4o/out/_cluster_defects4j_java_openweight_eval_all_v1/cluster-safe-deepseek-coder-v2-16b-ctx16k/JacksonXml_5f/run_0001/11-5/metrics/status.json
DeepSeek-Coder-V2,cluster,Jsoup_91f,run_0001,generated_test_compile_fail,False,0.0000,0.0000,0.0000,/home/jpaiva/defects4j_gpt4o/out/_cluster_defects4j_java_openweight_eval_all_v1/cluster-safe-deepseek-coder-v2-16b-ctx16k/Jsoup_91f/run_0001/12-1/metrics/status.json
DeepSeek-Coder-V2,cluster,Jsoup_91f,run_0001,generated_test_compile_fail,False,0.0000,0.0000,0.0000,/home/jpaiva/defects4j_gpt4o/out/_cluster_defects4j_java_openweight_eval_all_v1/cluster-safe-deepseek-coder-v2-16b-ctx16k/Jsoup_91f/run_0001/12-2/metrics/status.json
DeepSeek-Coder-V2,cluster,Jsoup_91f,run_0001,generated_test_compile_fail,False,0.0000,0.0000,0.0000,/home/jpaiva/defects4j_gpt4o/out/_cluster_defects4j_java_openweight_eval_all_v1/cluster-safe-deepseek-coder-v2-16b-ctx16k/Jsoup_91f/run_0001/12-3/metrics/status.json
DeepSeek-Coder-V2,cluster,Jsoup_91f,run_0001,generated_test_compile_fail,False,0.0000,0.0000,0.0000,/home/jpaiva/defects4j_gpt4o/out/_cluster_defects4j_java_openweight_eval_all_v1/cluster-safe-deepseek-coder-v2-16b-ctx16k/Jsoup_91f/run_0001/12-4/metrics/status.json
DeepSeek-Coder-V2,cluster,Jsoup_91f,run_0001,generated_test_compile_fail,False,0.0000,0.0000,0.0000,/home/jpaiva/defects4j_gpt4o/out/_cluster_defects4j_java_openweight_eval_all_v1/cluster-safe-deepseek-coder-v2-16b-ctx16k/Jsoup_91f/run_0001/12-5/metrics/status.json
DeepSeek-Coder-V2,cluster,JxPath_22f,run_0001,ok,True,90.0000,60.0000,75.0000,/home/jpaiva/defects4j_gpt4o/out/_cluster_defects4j_java_openweight_eval_all_v1/cluster-safe-deepseek-coder-v2-16b-ctx16k/JxPath_22f/run_0001/13-1/metrics/status.json
DeepSeek-Coder-V2,cluster,JxPath_22f,run_0001,ok,True,90.0000,60.0000,68.7500,/home/jpaiva/defects4j_gpt4o/out/_cluster_defects4j_java_openweight_eval_all_v1/cluster-safe-deepseek-coder-v2-16b-ctx16k/JxPath_22f/run_0001/13-2/metrics/status.json
DeepSeek-Coder-V2,cluster,JxPath_22f,run_0001,ok,True,90.0000,70.0000,68.7500,/home/jpaiva/defects4j_gpt4o/out/_cluster_defects4j_java_openweight_eval_all_v1/cluster-safe-deepseek-coder-v2-16b-ctx16k/JxPath_22f/run_0001/13-3/metrics/status.json
DeepSeek-Coder-V2,cluster,JxPath_22f,run_0001,ok,True,90.0000,70.0000,56.2500,/home/jpaiva/defects4j_gpt4o/out/_cluster_defects4j_java_openweight_eval_all_v1/cluster-safe-deepseek-coder-v2-16b-ctx16k/JxPath_22f/run_0001/13-4/metrics/status.json
DeepSeek-Coder-V2,cluster,JxPath_22f,run_0001,ok,True,90.0000,70.0000,68.7500,/home/jpaiva/defects4j_gpt4o/out/_cluster_defects4j_java_openweight_eval_all_v1/cluster-safe-deepseek-coder-v2-16b-ctx16k/JxPath_22f/run_0001/13-5/metrics/status.json
DeepSeek-Coder-V2,cluster,Lang_52f,run_0001,generated_test_compile_fail,False,0.0000,0.0000,0.0000,/home/jpaiva/defects4j_gpt4o/out/_cluster_defects4j_java_openweight_eval_all_v1/cluster-safe-deepseek-coder-v2-16b-ctx16k/Lang_52f/run_0001/14-1/metrics/status.json
DeepSeek-Coder-V2,cluster,Lang_52f,run_0001,generated_test_compile_fail,False,0.0000,0.0000,0.0000,/home/jpaiva/defects4j_gpt4o/out/_cluster_defects4j_java_openweight_eval_all_v1/cluster-safe-deepseek-coder-v2-16b-ctx16k/Lang_52f/run_0001/14-2/metrics/status.json
DeepSeek-Coder-V2,cluster,Lang_52f,run_0001,generated_test_compile_fail,False,0.0000,0.0000,0.0000,/home/jpaiva/defects4j_gpt4o/out/_cluster_defects4j_java_openweight_eval_all_v1/cluster-safe-deepseek-coder-v2-16b-ctx16k/Lang_52f/run_0001/14-3/metrics/status.json
DeepSeek-Coder-V2,cluster,Lang_52f,run_0001,generated_test_compile_fail,False,0.0000,0.0000,0.0000,/home/jpaiva/defects4j_gpt4o/out/_cluster_defects4j_java_openweight_eval_all_v1/cluster-safe-deepseek-coder-v2-16b-ctx16k/Lang_52f/run_0001/14-4/metrics/status.json
DeepSeek-Coder-V2,cluster,Lang_52f,run_0001,generated_test_compile_fail,False,0.0000,0.0000,0.0000,/home/jpaiva/defects4j_gpt4o/out/_cluster_defects4j_java_openweight_eval_all_v1/cluster-safe-deepseek-coder-v2-16b-ctx16k/Lang_52f/run_0001/14-5/metrics/status.json
DeepSeek-Coder-V2,cluster,Math_9f,run_0001,ok,True,100.0000,0.0000,100.0000,/home/jpaiva/defects4j_gpt4o/out/_cluster_defects4j_java_openweight_eval_all_v1/cluster-safe-deepseek-coder-v2-16b-ctx16k/Math_9f/run_0001/15-1/metrics/status.json
DeepSeek-Coder-V2,cluster,Math_9f,run_0001,ok,True,100.0000,0.0000,100.0000,/home/jpaiva/defects4j_gpt4o/out/_cluster_defects4j_java_openweight_eval_all_v1/cluster-safe-deepseek-coder-v2-16b-ctx16k/Math_9f/run_0001/15-2/metrics/status.json
DeepSeek-Coder-V2,cluster,Math_9f,run_0001,ok,True,100.0000,0.0000,100.0000,/home/jpaiva/defects4j_gpt4o/out/_cluster_defects4j_java_openweight_eval_all_v1/cluster-safe-deepseek-coder-v2-16b-ctx16k/Math_9f/run_0001/15-3/metrics/status.json
DeepSeek-Coder-V2,cluster,Math_9f,run_0001,ok,True,100.0000,0.0000,100.0000,/home/jpaiva/defects4j_gpt4o/out/_cluster_defects4j_java_openweight_eval_all_v1/cluster-safe-deepseek-coder-v2-16b-ctx16k/Math_9f/run_0001/15-4/metrics/status.json
DeepSeek-Coder-V2,cluster,Math_9f,run_0001,ok,True,100.0000,0.0000,100.0000,/home/jpaiva/defects4j_gpt4o/out/_cluster_defects4j_java_openweight_eval_all_v1/cluster-safe-deepseek-coder-v2-16b-ctx16k/Math_9f/run_0001/15-5/metrics/status.json
DeepSeek-Coder-V2,cluster,Mockito_19f,run_0001,generated_test_compile_fail,False,0.0000,0.0000,0.0000,/home/jpaiva/defects4j_gpt4o/out/_cluster_defects4j_java_openweight_eval_all_v1/cluster-safe-deepseek-coder-v2-16b-ctx16k/Mockito_19f/run_0001/16-1/metrics/status.json
DeepSeek-Coder-V2,cluster,Mockito_19f,run_0001,generated_test_compile_fail,False,0.0000,0.0000,0.0000,/home/jpaiva/defects4j_gpt4o/out/_cluster_defects4j_java_openweight_eval_all_v1/cluster-safe-deepseek-coder-v2-16b-ctx16k/Mockito_19f/run_0001/16-2/metrics/status.json
DeepSeek-Coder-V2,cluster,Mockito_19f,run_0001,generated_test_compile_fail,False,0.0000,0.0000,0.0000,/home/jpaiva/defects4j_gpt4o/out/_cluster_defects4j_java_openweight_eval_all_v1/cluster-safe-deepseek-coder-v2-16b-ctx16k/Mockito_19f/run_0001/16-3/metrics/status.json
DeepSeek-Coder-V2,cluster,Mockito_19f,run_0001,generated_test_compile_fail,False,0.0000,0.0000,0.0000,/home/jpaiva/defects4j_gpt4o/out/_cluster_defects4j_java_openweight_eval_all_v1/cluster-safe-deepseek-coder-v2-16b-ctx16k/Mockito_19f/run_0001/16-4/metrics/status.json
DeepSeek-Coder-V2,cluster,Mockito_19f,run_0001,generated_test_compile_fail,False,0.0000,0.0000,0.0000,/home/jpaiva/defects4j_gpt4o/out/_cluster_defects4j_java_openweight_eval_all_v1/cluster-safe-deepseek-coder-v2-16b-ctx16k/Mockito_19f/run_0001/16-5/metrics/status.json
DeepSeek-Coder-V2,cluster,Time_24f,run_0001,generated_test_compile_fail,False,0.0000,0.0000,0.0000,/home/jpaiva/defects4j_gpt4o/out/_cluster_defects4j_java_openweight_eval_all_v1/cluster-safe-deepseek-coder-v2-16b-ctx16k/Time_24f/run_0001/17-1/metrics/status.json
DeepSeek-Coder-V2,cluster,Time_24f,run_0001,generated_test_compile_fail,False,0.0000,0.0000,0.0000,/home/jpaiva/defects4j_gpt4o/out/_cluster_defects4j_java_openweight_eval_all_v1/cluster-safe-deepseek-coder-v2-16b-ctx16k/Time_24f/run_0001/17-2/metrics/status.json
DeepSeek-Coder-V2,cluster,Time_24f,run_0001,generated_test_compile_fail,False,0.0000,0.0000,0.0000,/home/jpaiva/defects4j_gpt4o/out/_cluster_defects4j_java_openweight_eval_all_v1/cluster-safe-deepseek-coder-v2-16b-ctx16k/Time_24f/run_0001/17-3/metrics/status.json
DeepSeek-Coder-V2,cluster,Time_24f,run_0001,generated_test_compile_fail,False,0.0000,0.0000,0.0000,/home/jpaiva/defects4j_gpt4o/out/_cluster_defects4j_java_openweight_eval_all_v1/cluster-safe-deepseek-coder-v2-16b-ctx16k/Time_24f/run_0001/17-4/metrics/status.json
DeepSeek-Coder-V2,cluster,Time_24f,run_0001,generated_test_compile_fail,False,0.0000,0.0000,0.0000,/home/jpaiva/defects4j_gpt4o/out/_cluster_defects4j_java_openweight_eval_all_v1/cluster-safe-deepseek-coder-v2-16b-ctx16k/Time_24f/run_0001/17-5/metrics/status.json
DeepSeek-V2-16B,cluster,Chart_5f,run_0001,generated_test_compile_fail,False,0.0000,0.0000,0.0000,/home/jpaiva/defects4j_gpt4o/out/_cluster_defects4j_java_openweight_eval_all_v1/cluster-safe-deepseek-v2-16b-ctx32k/Chart_5f/run_0001/1-1/metrics/status.json
DeepSeek-V2-16B,cluster,Chart_5f,run_0001,generated_test_compile_fail,False,0.0000,0.0000,0.0000,/home/jpaiva/defects4j_gpt4o/out/_cluster_defects4j_java_openweight_eval_all_v1/cluster-safe-deepseek-v2-16b-ctx32k/Chart_5f/run_0001/1-2/metrics/status.json
DeepSeek-V2-16B,cluster,Chart_5f,run_0001,ok,True,0.0000,0.0000,0.0000,/home/jpaiva/defects4j_gpt4o/out/_cluster_defects4j_java_openweight_eval_all_v1/cluster-safe-deepseek-v2-16b-ctx32k/Chart_5f/run_0001/1-3/metrics/status.json
DeepSeek-V2-16B,cluster,Chart_5f,run_0001,generated_test_compile_fail,False,0.0000,0.0000,0.0000,/home/jpaiva/defects4j_gpt4o/out/_cluster_defects4j_java_openweight_eval_all_v1/cluster-safe-deepseek-v2-16b-ctx32k/Chart_5f/run_0001/1-4/metrics/status.json
DeepSeek-V2-16B,cluster,Chart_5f,run_0001,generated_test_compile_fail,False,0.0000,0.0000,0.0000,/home/jpaiva/defects4j_gpt4o/out/_cluster_defects4j_java_openweight_eval_all_v1/cluster-safe-deepseek-v2-16b-ctx32k/Chart_5f/run_0001/1-5/metrics/status.json
DeepSeek-V2-16B,cluster,Cli_23f,run_0001,generated_test_compile_fail,False,0.0000,0.0000,0.0000,/home/jpaiva/defects4j_gpt4o/out/_cluster_defects4j_java_openweight_eval_all_v1/cluster-safe-deepseek-v2-16b-ctx32k/Cli_23f/run_0001/2-1/metrics/status.json
DeepSeek-V2-16B,cluster,Cli_23f,run_0001,generated_test_compile_fail,False,0.0000,0.0000,0.0000,/home/jpaiva/defects4j_gpt4o/out/_cluster_defects4j_java_openweight_eval_all_v1/cluster-safe-deepseek-v2-16b-ctx32k/Cli_23f/run_0001/2-2/metrics/status.json
DeepSeek-V2-16B,cluster,Cli_23f,run_0001,generated_test_compile_fail,False,0.0000,0.0000,0.0000,/home/jpaiva/defects4j_gpt4o/out/_cluster_defects4j_java_openweight_eval_all_v1/cluster-safe-deepseek-v2-16b-ctx32k/Cli_23f/run_0001/2-3/metrics/status.json
DeepSeek-V2-16B,cluster,Cli_23f,run_0001,generated_test_compile_fail,False,0.0000,0.0000,0.0000,/home/jpaiva/defects4j_gpt4o/out/_cluster_defects4j_java_openweight_eval_all_v1/cluster-safe-deepseek-v2-16b-ctx32k/Cli_23f/run_0001/2-4/metrics/status.json
DeepSeek-V2-16B,cluster,Cli_23f,run_0001,generated_test_compile_fail,False,0.0000,0.0000,0.0000,/home/jpaiva/defects4j_gpt4o/out/_cluster_defects4j_java_openweight_eval_all_v1/cluster-safe-deepseek-v2-16b-ctx32k/Cli_23f/run_0001/2-5/metrics/status.json
DeepSeek-V2-16B,cluster,Closure_77f,run_0001,ok,True,0.0000,0.0000,0.0000,/home/jpaiva/defects4j_gpt4o/out/_cluster_defects4j_java_openweight_eval_all_v1/cluster-safe-deepseek-v2-16b-ctx32k/Closure_77f/run_0001/3-1/metrics/status.json
DeepSeek-V2-16B,cluster,Closure_77f,run_0001,generated_test_compile_fail,False,0.0000,0.0000,0.0000,/home/jpaiva/defects4j_gpt4o/out/_cluster_defects4j_java_openweight_eval_all_v1/cluster-safe-deepseek-v2-16b-ctx32k/Closure_77f/run_0001/3-2/metrics/status.json
DeepSeek-V2-16B,cluster,Closure_77f,run_0001,ok,True,100.0000,100.0000,100.0000,/home/jpaiva/defects4j_gpt4o/out/_cluster_defects4j_java_openweight_eval_all_v1/cluster-safe-deepseek-v2-16b-ctx32k/Closure_77f/run_0001/3-3/metrics/status.json
DeepSeek-V2-16B,cluster,Closure_77f,run_0001,ok,True,80.0000,0.0000,0.0000,/home/jpaiva/defects4j_gpt4o/out/_cluster_defects4j_java_openweight_eval_all_v1/cluster-safe-deepseek-v2-16b-ctx32k/Closure_77f/run_0001/3-4/metrics/status.json
DeepSeek-V2-16B,cluster,Closure_77f,run_0001,ok,True,100.0000,50.0000,0.0000,/home/jpaiva/defects4j_gpt4o/out/_cluster_defects4j_java_openweight_eval_all_v1/cluster-safe-deepseek-v2-16b-ctx32k/Closure_77f/run_0001/3-5/metrics/status.json
DeepSeek-V2-16B,cluster,Codec_15f,run_0001,generated_test_compile_fail,False,0.0000,0.0000,0.0000,/home/jpaiva/defects4j_gpt4o/out/_cluster_defects4j_java_openweight_eval_all_v1/cluster-safe-deepseek-v2-16b-ctx32k/Codec_15f/run_0001/4-1/metrics/status.json
DeepSeek-V2-16B,cluster,Codec_15f,run_0001,generated_test_compile_fail,False,0.0000,0.0000,0.0000,/home/jpaiva/defects4j_gpt4o/out/_cluster_defects4j_java_openweight_eval_all_v1/cluster-safe-deepseek-v2-16b-ctx32k/Codec_15f/run_0001/4-2/metrics/status.json
DeepSeek-V2-16B,cluster,Codec_15f,run_0001,generated_test_compile_fail,False,0.0000,0.0000,0.0000,/home/jpaiva/defects4j_gpt4o/out/_cluster_defects4j_java_openweight_eval_all_v1/cluster-safe-deepseek-v2-16b-ctx32k/Codec_15f/run_0001/4-3/metrics/status.json
DeepSeek-V2-16B,cluster,Codec_15f,run_0001,ok,True,0.0000,0.0000,0.0000,/home/jpaiva/defects4j_gpt4o/out/_cluster_defects4j_java_openweight_eval_all_v1/cluster-safe-deepseek-v2-16b-ctx32k/Codec_15f/run_0001/4-4/metrics/status.json
DeepSeek-V2-16B,cluster,Codec_15f,run_0001,generated_test_compile_fail,False,0.0000,0.0000,0.0000,/home/jpaiva/defects4j_gpt4o/out/_cluster_defects4j_java_openweight_eval_all_v1/cluster-safe-deepseek-v2-16b-ctx32k/Codec_15f/run_0001/4-5/metrics/status.json
