sut_name	repeat	status	gen_rc	raw_rc	final_rc	cov_rc	mut_rc	line	branch	mutation
Mbpp_306	1	ok	0	1	0	0	0	92.86	91.67	73.68
Mbpp_306	2	ok	0	1	0	0	0	92.86	91.67	76.32
Mbpp_306	3	ok	0	1	0	0	0	92.86	91.67	73.68
Mbpp_306	4	ok	0	1	0	0	0	92.86	91.67	76.32
Mbpp_306	5	ok	0	1	0	0	0	92.86	91.67	73.68
Mbpp_308	1	ok	0	0	0	0	0	100.0	100.0	100.0
Mbpp_308	2	ok	0	0	0	0	0	100.0	100.0	100.0
Mbpp_308	3	ok	0	0	0	0	0	100.0	100.0	100.0
Mbpp_308	4	ok	0	0	0	0	0	100.0	100.0	100.0
Mbpp_308	5	ok	0	0	0	0	0	100.0	100.0	100.0
Mbpp_309	1	ok	0	0	0	0	0	100.0	100.0	100.0
Mbpp_309	2	ok	0	0	0	0	0	100.0	100.0	100.0
Mbpp_309	3	ok	0	0	0	0	0	100.0	100.0	100.0
Mbpp_309	4	ok	0	0	0	0	0	100.0	100.0	100.0
Mbpp_309	5	ok	0	0	0	0	0	100.0	100.0	100.0
Mbpp_310	1	ok	0	0	0	0	0	100.0	100.0	100.0
Mbpp_310	2	ok	0	0	0	0	0	100.0	100.0	100.0
Mbpp_310	3	ok	0	0	0	0	0	100.0	100.0	100.0
Mbpp_310	4	ok	0	0	0	0	0	100.0	100.0	100.0
Mbpp_310	5	ok	0	0	0	0	0	100.0	100.0	100.0
Mbpp_311	1	ok	0	1	0	0	0	100.0	100.0	70.0
Mbpp_311	2	ok	0	1	0	0	0	100.0	100.0	70.0
Mbpp_311	3	ok	0	1	0	0	0	100.0	100.0	70.0
Mbpp_311	4	ok	0	1	0	0	0	100.0	100.0	70.0
Mbpp_311	5	ok	0	1	0	0	0	90.0	83.33	70.0
Mbpp_312	1	ok	0	1	0	0	0	100.0	100.0	42.86
Mbpp_312	2	ok	0	1	0	0	0	100.0	100.0	42.86
Mbpp_312	3	ok	0	1	0	0	0	100.0	100.0	42.86
Mbpp_312	4	ok	0	1	0	0	0	100.0	100.0	42.86
Mbpp_312	5	ok	0	1	0	0	0	100.0	100.0	42.86
Mbpp_388	1	ok	0	0	0	0	0	100.0	100.0	83.33
Mbpp_388	2	ok	0	1	0	0	0	100.0	100.0	75.0
Mbpp_388	3	ok	0	0	0	0	0	100.0	100.0	83.33
Mbpp_388	4	ok	0	0	0	0	0	100.0	100.0	83.33
Mbpp_388	5	ok	0	1	0	0	0	100.0	100.0	75.0
Mbpp_389	1	ok	0	0	0	0	0	100.0	100.0	100.0
Mbpp_389	2	ok	0	0	0	0	0	100.0	100.0	100.0
Mbpp_389	3	ok	0	0	0	0	0	100.0	100.0	100.0
Mbpp_389	4	ok	0	0	0	0	0	100.0	100.0	100.0
Mbpp_389	5	ok	0	0	0	0	0	100.0	100.0	100.0
Mbpp_390	1	ok	0	0	0	0	0	100.0	100.0	100.0
Mbpp_390	2	ok	0	0	0	0	0	100.0	100.0	100.0
Mbpp_390	3	ok	0	0	0	0	0	100.0	100.0	100.0
Mbpp_390	4	ok	0	0	0	0	0	100.0	100.0	100.0
Mbpp_390	5	ok	0	0	0	0	0	100.0	100.0	100.0
Mbpp_391	1	ok	0	1	0	0	0	100.0	100.0	100.0
Mbpp_391	2	ok	0	1	0	0	0	100.0	100.0	100.0
Mbpp_391	3	ok	0	1	0	0	0	100.0	100.0	100.0
Mbpp_391	4	ok	0	1	0	0	0	100.0	100.0	100.0
Mbpp_391	5	ok	0	1	0	0	0	100.0	100.0	100.0
Mbpp_392	1	ok	0	1	0	0	0	100.0	100.0	96.0
Mbpp_392	2	ok	0	1	0	0	0	100.0	100.0	96.0
Mbpp_392	3	ok	0	1	0	0	0	100.0	100.0	96.0
Mbpp_392	4	ok	0	1	0	0	0	100.0	100.0	96.0
Mbpp_392	5	ok	0	1	0	0	0	100.0	100.0	96.0
Mbpp_394	1	ok	0	0	0	0	0	100.0	100.0	100.0
Mbpp_394	2	ok	0	0	0	0	0	100.0	100.0	100.0
Mbpp_394	3	ok	0	0	0	0	0	100.0	100.0	100.0
Mbpp_394	4	ok	0	0	0	0	0	100.0	100.0	100.0
Mbpp_394	5	ok	0	0	0	0	0	100.0	100.0	100.0
Mbpp_395	1	ok	0	0	0	0	0	100.0	100.0	100.0
Mbpp_395	2	ok	0	0	0	0	0	100.0	100.0	100.0
Mbpp_395	3	ok	0	0	0	0	0	100.0	100.0	100.0
Mbpp_395	4	ok	0	0	0	0	0	100.0	100.0	100.0
Mbpp_395	5	ok	0	1	0	0	0	100.0	100.0	100.0
Mbpp_397	1	ok	0	0	0	0	0	100.0	100.0	100.0
Mbpp_397	2	ok	0	0	0	0	0	100.0	100.0	100.0
Mbpp_397	3	ok	0	0	0	0	0	100.0	100.0	100.0
Mbpp_397	4	ok	0	0	0	0	0	100.0	100.0	100.0
Mbpp_397	5	ok	0	0	0	0	0	100.0	100.0	100.0
Mbpp_398	1	ok	0	0	0	0	0	100.0	100.0	100.0
Mbpp_398	2	ok	0	0	0	0	0	100.0	100.0	100.0
Mbpp_398	3	ok	0	0	0	0	0	100.0	100.0	100.0
Mbpp_398	4	ok	0	0	0	0	0	100.0	100.0	100.0
Mbpp_398	5	ok	0	0	0	0	0	100.0	100.0	100.0
Mbpp_404	1	ok	0	0	0	0	0	100.0	100.0	100.0
Mbpp_404	2	ok	0	0	0	0	0	100.0	100.0	100.0
Mbpp_404	3	ok	0	0	0	0	0	100.0	100.0	100.0
Mbpp_404	4	ok	0	0	0	0	0	100.0	100.0	100.0
Mbpp_404	5	ok	0	0	0	0	0	100.0	100.0	100.0
Mbpp_405	1	ok	0	0	0	0	0	100.0	100.0	100.0
Mbpp_405	2	ok	0	0	0	0	0	100.0	100.0	100.0
Mbpp_405	3	ok	0	0	0	0	0	100.0	100.0	100.0
Mbpp_405	4	ok	0	0	0	0	0	100.0	100.0	100.0
Mbpp_405	5	ok	0	0	0	0	0	100.0	100.0	100.0
Mbpp_406	1	ok	0	0	0	0	0	100.0	100.0	100.0
Mbpp_406	2	ok	0	0	0	0	0	100.0	100.0	100.0
Mbpp_406	3	ok	0	0	0	0	0	100.0	100.0	100.0
Mbpp_406	4	ok	0	0	0	0	0	100.0	100.0	100.0
Mbpp_406	5	ok	0	0	0	0	0	100.0	100.0	100.0
Mbpp_409	1	ok	0	1	0	0	0	100.0	100.0	100.0
Mbpp_409	2	ok	0	0	0	0	0	100.0	100.0	100.0
Mbpp_409	3	ok	0	1	0	0	0	100.0	100.0	100.0
Mbpp_409	4	ok	0	1	0	0	0	100.0	100.0	100.0
Mbpp_409	5	ok	0	1	0	0	0	100.0	100.0	100.0
Mbpp_410	1	ok	0	0	0	0	0	100.0	100.0	100.0
Mbpp_410	2	ok	0	0	0	0	0	100.0	100.0	100.0
Mbpp_410	3	ok	0	0	0	0	0	100.0	100.0	100.0
Mbpp_410	4	ok	0	0	0	0	0	100.0	100.0	100.0
Mbpp_410	5	ok	0	0	0	0	0	100.0	100.0	100.0
Mbpp_412	1	ok	0	0	0	0	0	100.0	100.0	100.0
Mbpp_412	2	ok	0	0	0	0	0	100.0	100.0	100.0
Mbpp_412	3	ok	0	0	0	0	0	100.0	100.0	100.0
Mbpp_412	4	ok	0	0	0	0	0	100.0	100.0	100.0
Mbpp_412	5	ok	0	0	0	0	0	100.0	100.0	100.0
Mbpp_413	1	ok	0	0	0	0	1	100.0	100.0	0.0
Mbpp_413	2	ok	0	0	0	0	1	100.0	100.0	0.0
Mbpp_413	3	ok	0	0	0	0	1	100.0	100.0	0.0
Mbpp_413	4	ok	0	0	0	0	1	100.0	100.0	0.0
Mbpp_413	5	ok	0	0	0	0	1	100.0	100.0	0.0
Mbpp_414	1	ok	0	0	0	0	0	100.0	100.0	100.0
Mbpp_414	2	ok	0	0	0	0	0	100.0	100.0	100.0
Mbpp_414	3	ok	0	0	0	0	0	100.0	100.0	100.0
Mbpp_414	4	ok	0	0	0	0	0	100.0	100.0	100.0
Mbpp_414	5	ok	0	0	0	0	0	100.0	100.0	100.0
Mbpp_415	1	ok	0	1	0	0	0	100.0	100.0	100.0
Mbpp_415	2	ok	0	1	0	0	0	100.0	100.0	100.0
Mbpp_415	3	ok	0	1	0	0	0	100.0	100.0	100.0
Mbpp_415	4	ok	0	0	0	0	0	100.0	100.0	100.0
Mbpp_415	5	ok	0	1	0	0	0	100.0	100.0	100.0
Mbpp_418	1	ok	0	0	0	0	0	100.0	100.0	50.0
Mbpp_418	2	ok	0	0	0	0	0	100.0	100.0	50.0
Mbpp_418	3	ok	0	0	0	0	0	100.0	100.0	50.0
Mbpp_418	4	ok	0	0	0	0	0	100.0	100.0	100.0
Mbpp_418	5	ok	0	0	0	0	0	100.0	100.0	50.0
Mbpp_419	1	ok	0	1	0	0	0	100.0	100.0	100.0
Mbpp_419	2	ok	0	1	0	0	0	100.0	100.0	100.0
Mbpp_419	3	ok	0	0	0	0	0	100.0	100.0	100.0
Mbpp_419	4	ok	0	0	0	0	0	100.0	100.0	100.0
Mbpp_419	5	ok	0	0	0	0	0	100.0	100.0	100.0
Mbpp_420	1	ok	0	1	0	0	0	100.0	100.0	100.0
Mbpp_420	2	ok	0	1	0	0	0	100.0	100.0	100.0
Mbpp_420	3	ok	0	1	0	0	0	100.0	100.0	100.0
Mbpp_420	4	ok	0	1	0	0	0	100.0	100.0	100.0
Mbpp_420	5	ok	0	1	0	0	0	100.0	100.0	100.0
Mbpp_421	1	ok	0	0	0	0	0	100.0	100.0	100.0
Mbpp_421	2	ok	0	0	0	0	0	100.0	100.0	100.0
Mbpp_421	3	ok	0	0	0	0	0	100.0	100.0	100.0
Mbpp_421	4	ok	0	0	0	0	0	100.0	100.0	100.0
Mbpp_421	5	ok	0	0	0	0	0	100.0	100.0	100.0
Mbpp_422	1	ok	0	1	0	0	0	100.0	100.0	90.91
Mbpp_422	2	ok	0	1	0	0	0	100.0	100.0	90.91
Mbpp_422	3	ok	0	0	0	0	0	100.0	100.0	90.91
Mbpp_422	4	ok	0	0	0	0	0	100.0	100.0	90.91
Mbpp_422	5	ok	0	0	0	0	0	100.0	100.0	90.91
Mbpp_424	1	ok	0	0	0	0	0	100.0	100.0	100.0
Mbpp_424	2	ok	0	0	0	0	0	100.0	100.0	100.0
Mbpp_424	3	ok	0	1	0	0	0	100.0	100.0	100.0
Mbpp_424	4	ok	0	1	0	0	0	100.0	100.0	100.0
Mbpp_424	5	ok	0	1	0	0	0	100.0	100.0	100.0
Mbpp_425	1	ok	0	1	0	0	0	100.0	100.0	100.0
Mbpp_425	2	ok	0	1	0	0	0	100.0	100.0	100.0
Mbpp_425	3	ok	0	1	0	0	0	100.0	100.0	100.0
Mbpp_425	4	ok	0	0	0	0	0	100.0	100.0	100.0
Mbpp_425	5	ok	0	0	0	0	0	100.0	100.0	100.0
Mbpp_426	1	ok	0	0	0	0	0	100.0	100.0	100.0
Mbpp_426	2	ok	0	0	0	0	0	100.0	100.0	100.0
Mbpp_426	3	ok	0	0	0	0	0	100.0	100.0	100.0
Mbpp_426	4	ok	0	0	0	0	0	100.0	100.0	100.0
Mbpp_426	5	ok	0	0	0	0	0	100.0	100.0	100.0
Mbpp_427	1	ok	0	1	0	0	0	100.0	100.0	100.0
Mbpp_427	2	ok	0	1	0	0	0	100.0	100.0	100.0
Mbpp_427	3	ok	0	1	0	0	0	100.0	100.0	100.0
Mbpp_427	4	ok	0	1	0	0	0	100.0	100.0	100.0
Mbpp_427	5	ok	0	1	0	0	0	100.0	100.0	100.0
Mbpp_428	1	ok	0	0	0	0	0	100.0	100.0	73.91
Mbpp_428	2	ok	0	0	0	0	0	100.0	100.0	69.57
Mbpp_428	3	ok	0	0	0	0	0	100.0	100.0	69.57
Mbpp_428	4	ok	0	0	0	0	0	100.0	100.0	69.57
Mbpp_428	5	ok	0	0	0	0	0	100.0	100.0	73.91
Mbpp_429	1	ok	0	0	0	0	0	100.0	100.0	100.0
Mbpp_429	2	ok	0	0	0	0	0	100.0	100.0	100.0
Mbpp_429	3	ok	0	0	0	0	0	100.0	100.0	100.0
Mbpp_429	4	ok	0	0	0	0	0	100.0	100.0	100.0
Mbpp_429	5	ok	0	0	0	0	0	100.0	100.0	100.0
Mbpp_430	1	ok	0	1	0	0	0	100.0	100.0	100.0
Mbpp_430	2	ok	0	1	0	0	0	100.0	100.0	100.0
Mbpp_430	3	ok	0	1	0	0	0	100.0	100.0	100.0
Mbpp_430	4	ok	0	1	0	0	0	100.0	100.0	100.0
Mbpp_430	5	ok	0	1	0	0	0	100.0	100.0	100.0
Mbpp_432	1	ok	0	0	0	0	0	100.0	100.0	100.0
Mbpp_432	2	ok	0	0	0	0	0	100.0	100.0	100.0
Mbpp_432	3	ok	0	0	0	0	0	100.0	100.0	100.0
Mbpp_432	4	ok	0	0	0	0	0	100.0	100.0	100.0
Mbpp_432	5	ok	0	0	0	0	0	100.0	100.0	100.0
Mbpp_433	1	ok	0	0	0	0	0	100.0	100.0	100.0
Mbpp_433	2	ok	0	0	0	0	0	100.0	100.0	100.0
Mbpp_433	3	ok	0	0	0	0	0	100.0	100.0	100.0
Mbpp_433	4	ok	0	0	0	0	0	100.0	100.0	100.0
Mbpp_433	5	ok	0	0	0	0	0	100.0	100.0	100.0
Mbpp_435	1	ok	0	0	0	0	0	100.0	100.0	66.67
Mbpp_435	2	ok	0	0	0	0	0	100.0	100.0	66.67
Mbpp_435	3	ok	0	0	0	0	0	100.0	100.0	66.67
Mbpp_435	4	ok	0	0	0	0	0	100.0	100.0	66.67
Mbpp_435	5	ok	0	0	0	0	0	100.0	100.0	66.67
Mbpp_436	1	ok	0	0	0	0	0	100.0	100.0	100.0
Mbpp_436	2	ok	0	0	0	0	0	100.0	100.0	100.0
Mbpp_436	3	ok	0	0	0	0	0	100.0	100.0	100.0
Mbpp_436	4	ok	0	0	0	0	0	100.0	100.0	100.0
Mbpp_436	5	ok	0	0	0	0	0	100.0	100.0	100.0
Mbpp_437	1	ok	0	0	0	0	0	100.0	100.0	100.0
Mbpp_437	2	ok	0	1	0	0	0	100.0	100.0	100.0
Mbpp_437	3	ok	0	1	0	0	0	100.0	100.0	100.0
Mbpp_437	4	ok	0	0	0	0	0	100.0	100.0	100.0
Mbpp_437	5	ok	0	1	0	0	0	100.0	100.0	100.0
Mbpp_439	1	ok	0	1	0	0	0	100.0	100.0	100.0
Mbpp_439	2	ok	0	1	0	0	0	100.0	100.0	100.0
Mbpp_439	3	ok	0	1	0	0	0	100.0	100.0	100.0
Mbpp_439	4	ok	0	1	0	0	0	100.0	100.0	100.0
Mbpp_439	5	ok	0	1	0	0	0	100.0	100.0	100.0
Mbpp_440	1	ok	0	0	0	0	0	100.0	100.0	100.0
Mbpp_440	2	ok	0	0	0	0	0	100.0	100.0	100.0
Mbpp_440	3	ok	0	1	0	0	0	100.0	100.0	100.0
Mbpp_440	4	ok	0	0	0	0	0	100.0	100.0	100.0
Mbpp_440	5	ok	0	0	0	0	0	100.0	100.0	100.0
Mbpp_441	1	ok	0	1	0	0	0	100.0	100.0	100.0
Mbpp_441	2	ok	0	1	0	0	0	100.0	100.0	100.0
Mbpp_441	3	ok	0	0	0	0	0	100.0	100.0	100.0
Mbpp_441	4	ok	0	1	0	0	0	100.0	100.0	100.0
Mbpp_441	5	ok	0	1	0	0	0	100.0	100.0	100.0
Mbpp_445	1	ok	0	0	0	0	0	100.0	100.0	100.0
Mbpp_445	2	ok	0	0	0	0	0	100.0	100.0	100.0
Mbpp_445	3	ok	0	1	0	0	0	100.0	100.0	100.0
Mbpp_445	4	ok	0	1	0	0	0	100.0	100.0	100.0
Mbpp_445	5	ok	0	0	0	0	0	100.0	100.0	100.0
Mbpp_446	1	ok	0	0	0	0	0	100.0	100.0	100.0
Mbpp_446	2	ok	0	0	0	0	0	100.0	100.0	100.0
Mbpp_446	3	ok	0	1	0	0	0	100.0	100.0	100.0
Mbpp_446	4	ok	0	0	0	0	0	100.0	100.0	100.0
Mbpp_446	5	ok	0	0	0	0	0	100.0	100.0	100.0
Mbpp_447	1	ok	0	0	0	0	0	100.0	100.0	100.0
Mbpp_447	2	ok	0	0	0	0	0	100.0	100.0	100.0
Mbpp_447	3	ok	0	0	0	0	0	100.0	100.0	100.0
Mbpp_447	4	ok	0	0	0	0	0	100.0	100.0	100.0
Mbpp_447	5	ok	0	0	0	0	0	100.0	100.0	100.0
Mbpp_448	1	ok	0	1	0	0	0	100.0	100.0	93.1
Mbpp_448	2	ok	0	1	0	0	0	100.0	100.0	93.1
Mbpp_448	3	ok	0	1	0	0	0	100.0	100.0	93.1
Mbpp_448	4	ok	0	1	0	0	0	100.0	100.0	93.1
Mbpp_448	5	ok	0	1	0	0	0	100.0	100.0	93.1
Mbpp_450	1	ok	0	0	0	0	0	100.0	100.0	100.0
Mbpp_450	2	ok	0	0	0	0	0	100.0	100.0	100.0
Mbpp_450	3	ok	0	0	0	0	0	100.0	100.0	100.0
Mbpp_450	4	ok	0	1	0	0	0	100.0	100.0	100.0
Mbpp_450	5	ok	0	0	0	0	0	100.0	100.0	100.0
Mbpp_451	1	ok	0	0	0	0	0	100.0	100.0	100.0
Mbpp_451	2	ok	0	0	0	0	0	100.0	100.0	100.0
Mbpp_451	3	ok	0	0	0	0	0	100.0	100.0	100.0
Mbpp_451	4	ok	0	0	0	0	0	100.0	100.0	100.0
Mbpp_451	5	ok	0	0	0	0	0	100.0	100.0	100.0
Mbpp_453	1	ok	0	1	0	0	0	100.0	100.0	95.24
Mbpp_453	2	ok	0	1	0	0	0	100.0	100.0	95.24
Mbpp_453	3	ok	0	1	0	0	0	100.0	100.0	95.24
Mbpp_453	4	ok	0	1	0	0	0	100.0	100.0	95.24
Mbpp_453	5	ok	0	1	0	0	0	100.0	100.0	95.24
Mbpp_454	1	ok	0	0	0	0	0	100.0	100.0	100.0
Mbpp_454	2	ok	0	0	0	0	0	100.0	100.0	100.0
Mbpp_454	3	ok	0	0	0	0	0	100.0	100.0	100.0
Mbpp_454	4	ok	0	0	0	0	0	100.0	100.0	100.0
Mbpp_454	5	ok	0	0	0	0	0	100.0	100.0	100.0
Mbpp_455	1	ok	0	0	0	0	0	100.0	100.0	62.5
Mbpp_455	2	ok	0	0	0	0	0	100.0	100.0	62.5
Mbpp_455	3	ok	0	1	0	0	0	100.0	100.0	100.0
Mbpp_455	4	ok	0	0	0	0	0	100.0	100.0	62.5
Mbpp_455	5	ok	0	1	0	0	0	100.0	100.0	100.0
Mbpp_456	1	ok	0	0	0	0	0	100.0	100.0	100.0
Mbpp_456	2	ok	0	0	0	0	0	100.0	100.0	100.0
Mbpp_456	3	ok	0	0	0	0	0	100.0	100.0	100.0
Mbpp_456	4	ok	0	0	0	0	0	100.0	100.0	100.0
Mbpp_456	5	ok	0	0	0	0	0	100.0	100.0	100.0
Mbpp_457	1	ok	0	0	0	0	0	100.0	100.0	50.0
Mbpp_457	2	ok	0	0	0	0	0	100.0	100.0	50.0
Mbpp_457	3	ok	0	0	0	0	0	100.0	100.0	50.0
Mbpp_457	4	ok	0	0	0	0	0	100.0	100.0	50.0
Mbpp_457	5	ok	0	0	0	0	0	100.0	100.0	50.0
Mbpp_458	1	ok	0	0	0	0	0	100.0	100.0	100.0
Mbpp_458	2	ok	0	0	0	0	0	100.0	100.0	100.0
Mbpp_458	3	ok	0	1	0	0	0	100.0	100.0	100.0
Mbpp_458	4	ok	0	0	0	0	0	100.0	100.0	100.0
Mbpp_458	5	ok	0	0	0	0	0	100.0	100.0	100.0
Mbpp_459	1	ok	0	1	0	0	0	100.0	100.0	100.0
Mbpp_459	2	ok	0	1	0	0	0	100.0	100.0	100.0
Mbpp_459	3	ok	0	1	0	0	0	100.0	100.0	100.0
Mbpp_459	4	ok	0	1	0	0	0	100.0	100.0	100.0
Mbpp_459	5	ok	0	0	0	0	0	100.0	100.0	100.0
Mbpp_460	1	ok	0	0	0	0	0	100.0	100.0	100.0
Mbpp_460	2	ok	0	0	0	0	0	100.0	100.0	100.0
Mbpp_460	3	ok	0	0	0	0	0	100.0	100.0	100.0
Mbpp_460	4	ok	0	0	0	0	0	100.0	100.0	100.0
Mbpp_460	5	ok	0	0	0	0	0	100.0	100.0	100.0
Mbpp_462	1	ok	0	0	0	0	0	100.0	100.0	100.0
Mbpp_462	2	ok	0	0	0	0	0	100.0	100.0	100.0
Mbpp_462	3	ok	0	0	0	0	0	100.0	100.0	100.0
Mbpp_462	4	ok	0	0	0	0	0	100.0	100.0	100.0
Mbpp_462	5	ok	0	0	0	0	0	100.0	100.0	100.0
Mbpp_463	1	ok	0	1	0	0	0	100.0	100.0	92.0
Mbpp_463	2	ok	0	1	0	0	0	100.0	100.0	92.0
Mbpp_463	3	ok	0	1	0	0	0	100.0	100.0	92.0
Mbpp_463	4	ok	0	1	0	0	0	100.0	100.0	92.0
Mbpp_463	5	ok	0	1	0	0	0	100.0	100.0	92.0
Mbpp_465	1	ok	0	0	0	0	0	100.0	100.0	100.0
Mbpp_465	2	ok	0	0	0	0	0	100.0	100.0	100.0
Mbpp_465	3	ok	0	0	0	0	0	100.0	100.0	100.0
Mbpp_465	4	ok	0	0	0	0	0	100.0	100.0	100.0
Mbpp_465	5	ok	0	0	0	0	0	100.0	100.0	100.0
Mbpp_468	1	ok	0	1	0	0	0	100.0	100.0	68.18
Mbpp_468	2	ok	0	1	0	0	0	100.0	100.0	68.18
Mbpp_468	3	ok	0	1	0	0	0	100.0	100.0	68.18
Mbpp_468	4	ok	0	1	0	0	0	100.0	100.0	68.18
Mbpp_468	5	ok	0	1	0	0	0	100.0	100.0	68.18
Mbpp_470	1	ok	0	0	0	0	0	100.0	100.0	100.0
Mbpp_470	2	ok	0	0	0	0	0	100.0	100.0	100.0
Mbpp_470	3	ok	0	0	0	0	0	100.0	100.0	100.0
Mbpp_470	4	ok	0	0	0	0	0	100.0	100.0	100.0
Mbpp_470	5	ok	0	0	0	0	0	100.0	100.0	100.0
Mbpp_471	1	ok	0	1	0	0	0	100.0	100.0	100.0
Mbpp_471	2	ok	0	1	0	0	0	100.0	100.0	100.0
Mbpp_471	3	ok	0	1	0	0	0	100.0	100.0	100.0
Mbpp_471	4	ok	0	0	0	0	0	100.0	100.0	100.0
Mbpp_471	5	ok	0	0	0	0	0	100.0	100.0	100.0
Mbpp_472	1	ok	0	0	0	0	0	100.0	100.0	100.0
Mbpp_472	2	ok	0	1	0	0	0	100.0	100.0	100.0
Mbpp_472	3	ok	0	0	0	0	0	100.0	100.0	100.0
Mbpp_472	4	ok	0	0	0	0	0	100.0	100.0	100.0
Mbpp_472	5	ok	0	0	0	0	0	100.0	100.0	100.0
Mbpp_473	1	ok	0	0	0	0	0	100.0	100.0	100.0
Mbpp_473	2	ok	0	0	0	0	0	100.0	100.0	100.0
Mbpp_473	3	ok	0	0	0	0	0	100.0	100.0	100.0
Mbpp_473	4	ok	0	0	0	0	0	100.0	100.0	100.0
Mbpp_473	5	ok	0	0	0	0	0	100.0	100.0	100.0
Mbpp_474	1	ok	0	0	0	0	0	100.0	100.0	100.0
Mbpp_474	2	ok	0	0	0	0	0	100.0	100.0	100.0
Mbpp_474	3	ok	0	0	0	0	0	100.0	100.0	100.0
Mbpp_474	4	ok	0	0	0	0	0	100.0	100.0	100.0
Mbpp_474	5	ok	0	0	0	0	0	100.0	100.0	100.0
Mbpp_475	1	ok	0	0	0	0	0	100.0	100.0	100.0
Mbpp_475	2	ok	0	0	0	0	0	100.0	100.0	100.0
Mbpp_475	3	ok	0	0	0	0	0	100.0	100.0	100.0
Mbpp_475	4	ok	0	0	0	0	0	100.0	100.0	100.0
Mbpp_475	5	ok	0	0	0	0	0	100.0	100.0	100.0
Mbpp_476	1	ok	0	0	0	0	0	100.0	100.0	100.0
Mbpp_476	2	ok	0	0	0	0	0	100.0	100.0	100.0
Mbpp_476	3	ok	0	0	0	0	0	100.0	100.0	100.0
Mbpp_476	4	ok	0	0	0	0	0	100.0	100.0	100.0
Mbpp_476	5	ok	0	0	0	0	0	100.0	100.0	100.0
Mbpp_477	1	ok	0	0	0	0	0	100.0	100.0	100.0
Mbpp_477	2	ok	0	0	0	0	0	100.0	100.0	100.0
Mbpp_477	3	ok	0	0	0	0	0	100.0	100.0	100.0
Mbpp_477	4	ok	0	0	0	0	0	100.0	100.0	100.0
Mbpp_477	5	ok	0	0	0	0	0	100.0	100.0	100.0
Mbpp_478	1	ok	0	0	0	0	0	100.0	100.0	100.0
Mbpp_478	2	ok	0	0	0	0	0	100.0	100.0	100.0
Mbpp_478	3	ok	0	0	0	0	0	100.0	100.0	100.0
Mbpp_478	4	ok	0	0	0	0	0	100.0	100.0	100.0
Mbpp_478	5	ok	0	0	0	0	0	100.0	100.0	100.0
Mbpp_479	1	ok	0	1	0	0	0	100.0	100.0	100.0
Mbpp_479	2	ok	0	1	0	0	0	100.0	100.0	100.0
Mbpp_479	3	ok	0	1	0	0	0	100.0	100.0	100.0
Mbpp_479	4	ok	0	1	0	0	0	100.0	100.0	100.0
Mbpp_479	5	ok	0	1	0	0	0	100.0	100.0	100.0
Mbpp_554	1	ok	0	0	0	0	0	100.0	100.0	100.0
Mbpp_554	2	ok	0	0	0	0	0	100.0	100.0	100.0
Mbpp_554	3	ok	0	0	0	0	0	100.0	100.0	100.0
Mbpp_554	4	ok	0	0	0	0	0	100.0	100.0	100.0
Mbpp_554	5	ok	0	0	0	0	0	100.0	100.0	100.0
Mbpp_555	1	ok	0	1	0	0	0	100.0	100.0	90.0
Mbpp_555	2	ok	0	1	0	0	0	100.0	100.0	90.0
Mbpp_555	3	ok	0	1	0	0	0	100.0	100.0	90.0
Mbpp_555	4	ok	0	1	0	0	0	100.0	100.0	90.0
Mbpp_555	5	ok	0	1	0	0	0	100.0	100.0	90.0
Mbpp_556	1	ok	0	1	0	0	0	100.0	100.0	90.48
Mbpp_556	2	ok	0	1	0	0	0	100.0	100.0	90.48
Mbpp_556	3	ok	0	1	0	0	0	100.0	100.0	90.48
Mbpp_556	4	ok	0	1	0	0	0	100.0	100.0	90.48
Mbpp_556	5	ok	0	1	0	0	0	100.0	100.0	90.48
Mbpp_557	1	ok	0	0	0	0	1	100.0	100.0	0.0
Mbpp_557	2	ok	0	0	0	0	1	100.0	100.0	0.0
Mbpp_557	3	ok	0	0	0	0	1	100.0	100.0	0.0
Mbpp_557	4	ok	0	0	0	0	1	100.0	100.0	0.0
Mbpp_557	5	ok	0	0	0	0	1	100.0	100.0	0.0
Mbpp_558	1	ok	0	1	0	0	0	100.0	100.0	100.0
Mbpp_558	2	ok	0	1	0	0	0	100.0	100.0	100.0
Mbpp_558	3	ok	0	1	0	0	0	100.0	100.0	100.0
Mbpp_558	4	ok	0	1	0	0	0	100.0	100.0	100.0
Mbpp_558	5	ok	0	1	0	0	0	100.0	100.0	100.0
Mbpp_559	1	ok	0	0	0	0	0	100.0	100.0	76.47
Mbpp_559	2	ok	0	1	0	0	0	100.0	100.0	76.47
Mbpp_559	3	ok	0	0	0	0	0	100.0	100.0	76.47
Mbpp_559	4	ok	0	0	0	0	0	100.0	100.0	76.47
Mbpp_559	5	ok	0	0	0	0	0	100.0	100.0	76.47
Mbpp_560	1	ok	0	0	0	0	0	100.0	100.0	100.0
Mbpp_560	2	ok	0	0	0	0	0	100.0	100.0	100.0
Mbpp_560	3	ok	0	0	0	0	0	100.0	100.0	100.0
Mbpp_560	4	ok	0	0	0	0	0	100.0	100.0	100.0
Mbpp_560	5	ok	0	0	0	0	0	100.0	100.0	100.0
Mbpp_562	1	ok	0	0	0	0	1	100.0	100.0	0.0
Mbpp_562	2	ok	0	0	0	0	1	100.0	100.0	0.0
Mbpp_562	3	ok	0	0	0	0	1	100.0	100.0	0.0
