account	planned_run_id	sut_id	target_module	planned_rep	source	status	generation_output_nonempty	generation_attempts	generation_empty_attempts	pytest_raw_exit_code	coverage_exit_code	mutmut_exit_code	mutmut_results_exit_code	line_pct	branch_pct	mutation_score_pct	line_pct_penalized	branch_pct_penalized	mutation_score_pct_penalized	mutation_available	source_status_json	source_run_dir	consolidated_run_dir	consolidated_status_json	replaced_old_status	replaced_old_status_json
account3	3	ansible_14f	ansible.utils.unicode	3	original	ok	true	1	0	0	0	1	0	63.46	37.5	0.0	63.46	37.5	0.0	True	/home/jpaiva/projetos/bugsinpy_gpt55/out/_FINAL_GPT55_BUGSINPY_16SUTS_5REPS_3ACCOUNTS_20260622_142827/account3/ansible_14f/run_0003/0001-1/metrics/status.json	/home/jpaiva/projetos/bugsinpy_gpt55/out/_FINAL_GPT55_BUGSINPY_16SUTS_5REPS_3ACCOUNTS_20260622_142827/account3/ansible_14f/run_0003/0001-1	/home/jpaiva/projetos/bugsinpy_gpt55/out/_FINAL_CONSOLIDATED_GPT55_BUGSINPY_80SLOTS_PREMUTATION_20260623_080030/account3/ansible_14f/run_0003/0001-1	/home/jpaiva/projetos/bugsinpy_gpt55/out/_FINAL_CONSOLIDATED_GPT55_BUGSINPY_80SLOTS_PREMUTATION_20260623_080030/account3/ansible_14f/run_0003/0001-1/metrics/status.json		
account3	4	ansible_14f	ansible.utils.unicode	4	original	pytest_raw_fail	true	1	0	1							0.0	0.0	0.0		/home/jpaiva/projetos/bugsinpy_gpt55/out/_FINAL_GPT55_BUGSINPY_16SUTS_5REPS_3ACCOUNTS_20260622_142827/account3/ansible_14f/run_0004/0001-1/metrics/status.json	/home/jpaiva/projetos/bugsinpy_gpt55/out/_FINAL_GPT55_BUGSINPY_16SUTS_5REPS_3ACCOUNTS_20260622_142827/account3/ansible_14f/run_0004/0001-1	/home/jpaiva/projetos/bugsinpy_gpt55/out/_FINAL_CONSOLIDATED_GPT55_BUGSINPY_80SLOTS_PREMUTATION_20260623_080030/account3/ansible_14f/run_0004/0001-1	/home/jpaiva/projetos/bugsinpy_gpt55/out/_FINAL_CONSOLIDATED_GPT55_BUGSINPY_80SLOTS_PREMUTATION_20260623_080030/account3/ansible_14f/run_0004/0001-1/metrics/status.json		
account3	5	ansible_14f	ansible.utils.unicode	5	original	pytest_raw_fail	true	1	0	1							0.0	0.0	0.0		/home/jpaiva/projetos/bugsinpy_gpt55/out/_FINAL_GPT55_BUGSINPY_16SUTS_5REPS_3ACCOUNTS_20260622_142827/account3/ansible_14f/run_0005/0001-1/metrics/status.json	/home/jpaiva/projetos/bugsinpy_gpt55/out/_FINAL_GPT55_BUGSINPY_16SUTS_5REPS_3ACCOUNTS_20260622_142827/account3/ansible_14f/run_0005/0001-1	/home/jpaiva/projetos/bugsinpy_gpt55/out/_FINAL_CONSOLIDATED_GPT55_BUGSINPY_80SLOTS_PREMUTATION_20260623_080030/account3/ansible_14f/run_0005/0001-1	/home/jpaiva/projetos/bugsinpy_gpt55/out/_FINAL_CONSOLIDATED_GPT55_BUGSINPY_80SLOTS_PREMUTATION_20260623_080030/account3/ansible_14f/run_0005/0001-1/metrics/status.json		
account3	6	black_5f	blib2to3.pgen2.driver	1	original	ok	true	1	0	0	0	1	0	76.51	68.75	44.554455445544555	76.51	68.75	44.554455445544555	True	/home/jpaiva/projetos/bugsinpy_gpt55/out/_FINAL_GPT55_BUGSINPY_16SUTS_5REPS_3ACCOUNTS_20260622_142827/account3/black_5f/run_0006/0001-1/metrics/status.json	/home/jpaiva/projetos/bugsinpy_gpt55/out/_FINAL_GPT55_BUGSINPY_16SUTS_5REPS_3ACCOUNTS_20260622_142827/account3/black_5f/run_0006/0001-1	/home/jpaiva/projetos/bugsinpy_gpt55/out/_FINAL_CONSOLIDATED_GPT55_BUGSINPY_80SLOTS_PREMUTATION_20260623_080030/account3/black_5f/run_0006/0001-1	/home/jpaiva/projetos/bugsinpy_gpt55/out/_FINAL_CONSOLIDATED_GPT55_BUGSINPY_80SLOTS_PREMUTATION_20260623_080030/account3/black_5f/run_0006/0001-1/metrics/status.json		
account3	7	black_5f	blib2to3.pgen2.driver	2	original	pytest_raw_fail	true	1	0	1							0.0	0.0	0.0		/home/jpaiva/projetos/bugsinpy_gpt55/out/_FINAL_GPT55_BUGSINPY_16SUTS_5REPS_3ACCOUNTS_20260622_142827/account3/black_5f/run_0007/0001-1/metrics/status.json	/home/jpaiva/projetos/bugsinpy_gpt55/out/_FINAL_GPT55_BUGSINPY_16SUTS_5REPS_3ACCOUNTS_20260622_142827/account3/black_5f/run_0007/0001-1	/home/jpaiva/projetos/bugsinpy_gpt55/out/_FINAL_CONSOLIDATED_GPT55_BUGSINPY_80SLOTS_PREMUTATION_20260623_080030/account3/black_5f/run_0007/0001-1	/home/jpaiva/projetos/bugsinpy_gpt55/out/_FINAL_CONSOLIDATED_GPT55_BUGSINPY_80SLOTS_PREMUTATION_20260623_080030/account3/black_5f/run_0007/0001-1/metrics/status.json		
account3	8	black_5f	blib2to3.pgen2.driver	3	original	ok	true	1	0	0	0	1	0	55.03	42.19	31.02310231023102	55.03	42.19	31.02310231023102	True	/home/jpaiva/projetos/bugsinpy_gpt55/out/_FINAL_GPT55_BUGSINPY_16SUTS_5REPS_3ACCOUNTS_20260622_142827/account3/black_5f/run_0008/0001-1/metrics/status.json	/home/jpaiva/projetos/bugsinpy_gpt55/out/_FINAL_GPT55_BUGSINPY_16SUTS_5REPS_3ACCOUNTS_20260622_142827/account3/black_5f/run_0008/0001-1	/home/jpaiva/projetos/bugsinpy_gpt55/out/_FINAL_CONSOLIDATED_GPT55_BUGSINPY_80SLOTS_PREMUTATION_20260623_080030/account3/black_5f/run_0008/0001-1	/home/jpaiva/projetos/bugsinpy_gpt55/out/_FINAL_CONSOLIDATED_GPT55_BUGSINPY_80SLOTS_PREMUTATION_20260623_080030/account3/black_5f/run_0008/0001-1/metrics/status.json		
account3	9	black_5f	blib2to3.pgen2.driver	4	original	pytest_raw_fail	true	1	0	1							0.0	0.0	0.0		/home/jpaiva/projetos/bugsinpy_gpt55/out/_FINAL_GPT55_BUGSINPY_16SUTS_5REPS_3ACCOUNTS_20260622_142827/account3/black_5f/run_0009/0001-1/metrics/status.json	/home/jpaiva/projetos/bugsinpy_gpt55/out/_FINAL_GPT55_BUGSINPY_16SUTS_5REPS_3ACCOUNTS_20260622_142827/account3/black_5f/run_0009/0001-1	/home/jpaiva/projetos/bugsinpy_gpt55/out/_FINAL_CONSOLIDATED_GPT55_BUGSINPY_80SLOTS_PREMUTATION_20260623_080030/account3/black_5f/run_0009/0001-1	/home/jpaiva/projetos/bugsinpy_gpt55/out/_FINAL_CONSOLIDATED_GPT55_BUGSINPY_80SLOTS_PREMUTATION_20260623_080030/account3/black_5f/run_0009/0001-1/metrics/status.json		
account3	10	black_5f	blib2to3.pgen2.driver	5	original	pytest_raw_fail	true	1	0	1							0.0	0.0	0.0		/home/jpaiva/projetos/bugsinpy_gpt55/out/_FINAL_GPT55_BUGSINPY_16SUTS_5REPS_3ACCOUNTS_20260622_142827/account3/black_5f/run_0010/0001-1/metrics/status.json	/home/jpaiva/projetos/bugsinpy_gpt55/out/_FINAL_GPT55_BUGSINPY_16SUTS_5REPS_3ACCOUNTS_20260622_142827/account3/black_5f/run_0010/0001-1	/home/jpaiva/projetos/bugsinpy_gpt55/out/_FINAL_CONSOLIDATED_GPT55_BUGSINPY_80SLOTS_PREMUTATION_20260623_080030/account3/black_5f/run_0010/0001-1	/home/jpaiva/projetos/bugsinpy_gpt55/out/_FINAL_CONSOLIDATED_GPT55_BUGSINPY_80SLOTS_PREMUTATION_20260623_080030/account3/black_5f/run_0010/0001-1/metrics/status.json		
account3	11	httpie_1f	httpie.sessions	1	original	pytest_raw_fail	true	1	0	1							0.0	0.0	0.0		/home/jpaiva/projetos/bugsinpy_gpt55/out/_FINAL_GPT55_BUGSINPY_16SUTS_5REPS_3ACCOUNTS_20260622_142827/account3/httpie_1f/run_0011/0001-1/metrics/status.json	/home/jpaiva/projetos/bugsinpy_gpt55/out/_FINAL_GPT55_BUGSINPY_16SUTS_5REPS_3ACCOUNTS_20260622_142827/account3/httpie_1f/run_0011/0001-1	/home/jpaiva/projetos/bugsinpy_gpt55/out/_FINAL_CONSOLIDATED_GPT55_BUGSINPY_80SLOTS_PREMUTATION_20260623_080030/account3/httpie_1f/run_0011/0001-1	/home/jpaiva/projetos/bugsinpy_gpt55/out/_FINAL_CONSOLIDATED_GPT55_BUGSINPY_80SLOTS_PREMUTATION_20260623_080030/account3/httpie_1f/run_0011/0001-1/metrics/status.json		
account3	12	httpie_1f	httpie.sessions	2	original	pytest_raw_fail	true	1	0	1							0.0	0.0	0.0		/home/jpaiva/projetos/bugsinpy_gpt55/out/_FINAL_GPT55_BUGSINPY_16SUTS_5REPS_3ACCOUNTS_20260622_142827/account3/httpie_1f/run_0012/0001-1/metrics/status.json	/home/jpaiva/projetos/bugsinpy_gpt55/out/_FINAL_GPT55_BUGSINPY_16SUTS_5REPS_3ACCOUNTS_20260622_142827/account3/httpie_1f/run_0012/0001-1	/home/jpaiva/projetos/bugsinpy_gpt55/out/_FINAL_CONSOLIDATED_GPT55_BUGSINPY_80SLOTS_PREMUTATION_20260623_080030/account3/httpie_1f/run_0012/0001-1	/home/jpaiva/projetos/bugsinpy_gpt55/out/_FINAL_CONSOLIDATED_GPT55_BUGSINPY_80SLOTS_PREMUTATION_20260623_080030/account3/httpie_1f/run_0012/0001-1/metrics/status.json		
account3	13	httpie_1f	httpie.sessions	3	original	pytest_raw_fail	true	1	0	1							0.0	0.0	0.0		/home/jpaiva/projetos/bugsinpy_gpt55/out/_FINAL_GPT55_BUGSINPY_16SUTS_5REPS_3ACCOUNTS_20260622_142827/account3/httpie_1f/run_0013/0001-1/metrics/status.json	/home/jpaiva/projetos/bugsinpy_gpt55/out/_FINAL_GPT55_BUGSINPY_16SUTS_5REPS_3ACCOUNTS_20260622_142827/account3/httpie_1f/run_0013/0001-1	/home/jpaiva/projetos/bugsinpy_gpt55/out/_FINAL_CONSOLIDATED_GPT55_BUGSINPY_80SLOTS_PREMUTATION_20260623_080030/account3/httpie_1f/run_0013/0001-1	/home/jpaiva/projetos/bugsinpy_gpt55/out/_FINAL_CONSOLIDATED_GPT55_BUGSINPY_80SLOTS_PREMUTATION_20260623_080030/account3/httpie_1f/run_0013/0001-1/metrics/status.json		
account3	14	httpie_1f	httpie.sessions	4	original	pytest_raw_fail	true	1	0	1							0.0	0.0	0.0		/home/jpaiva/projetos/bugsinpy_gpt55/out/_FINAL_GPT55_BUGSINPY_16SUTS_5REPS_3ACCOUNTS_20260622_142827/account3/httpie_1f/run_0014/0001-1/metrics/status.json	/home/jpaiva/projetos/bugsinpy_gpt55/out/_FINAL_GPT55_BUGSINPY_16SUTS_5REPS_3ACCOUNTS_20260622_142827/account3/httpie_1f/run_0014/0001-1	/home/jpaiva/projetos/bugsinpy_gpt55/out/_FINAL_CONSOLIDATED_GPT55_BUGSINPY_80SLOTS_PREMUTATION_20260623_080030/account3/httpie_1f/run_0014/0001-1	/home/jpaiva/projetos/bugsinpy_gpt55/out/_FINAL_CONSOLIDATED_GPT55_BUGSINPY_80SLOTS_PREMUTATION_20260623_080030/account3/httpie_1f/run_0014/0001-1/metrics/status.json		
account3	15	httpie_1f	httpie.sessions	5	original	pytest_raw_fail	true	1	0	1							0.0	0.0	0.0		/home/jpaiva/projetos/bugsinpy_gpt55/out/_FINAL_GPT55_BUGSINPY_16SUTS_5REPS_3ACCOUNTS_20260622_142827/account3/httpie_1f/run_0015/0001-1/metrics/status.json	/home/jpaiva/projetos/bugsinpy_gpt55/out/_FINAL_GPT55_BUGSINPY_16SUTS_5REPS_3ACCOUNTS_20260622_142827/account3/httpie_1f/run_0015/0001-1	/home/jpaiva/projetos/bugsinpy_gpt55/out/_FINAL_CONSOLIDATED_GPT55_BUGSINPY_80SLOTS_PREMUTATION_20260623_080030/account3/httpie_1f/run_0015/0001-1	/home/jpaiva/projetos/bugsinpy_gpt55/out/_FINAL_CONSOLIDATED_GPT55_BUGSINPY_80SLOTS_PREMUTATION_20260623_080030/account3/httpie_1f/run_0015/0001-1/metrics/status.json		
account3	16	matplotlib_9f	matplotlib.cbook	1	original	pytest_raw_fail	true	1	0	1							0.0	0.0	0.0		/home/jpaiva/projetos/bugsinpy_gpt55/out/_FINAL_GPT55_BUGSINPY_16SUTS_5REPS_3ACCOUNTS_20260622_142827/account3/matplotlib_9f/run_0016/0001-1/metrics/status.json	/home/jpaiva/projetos/bugsinpy_gpt55/out/_FINAL_GPT55_BUGSINPY_16SUTS_5REPS_3ACCOUNTS_20260622_142827/account3/matplotlib_9f/run_0016/0001-1	/home/jpaiva/projetos/bugsinpy_gpt55/out/_FINAL_CONSOLIDATED_GPT55_BUGSINPY_80SLOTS_PREMUTATION_20260623_080030/account3/matplotlib_9f/run_0016/0001-1	/home/jpaiva/projetos/bugsinpy_gpt55/out/_FINAL_CONSOLIDATED_GPT55_BUGSINPY_80SLOTS_PREMUTATION_20260623_080030/account3/matplotlib_9f/run_0016/0001-1/metrics/status.json		
account3	17	matplotlib_9f	matplotlib.cbook	2	original	pytest_raw_fail	true	1	0	1							0.0	0.0	0.0		/home/jpaiva/projetos/bugsinpy_gpt55/out/_FINAL_GPT55_BUGSINPY_16SUTS_5REPS_3ACCOUNTS_20260622_142827/account3/matplotlib_9f/run_0017/0001-1/metrics/status.json	/home/jpaiva/projetos/bugsinpy_gpt55/out/_FINAL_GPT55_BUGSINPY_16SUTS_5REPS_3ACCOUNTS_20260622_142827/account3/matplotlib_9f/run_0017/0001-1	/home/jpaiva/projetos/bugsinpy_gpt55/out/_FINAL_CONSOLIDATED_GPT55_BUGSINPY_80SLOTS_PREMUTATION_20260623_080030/account3/matplotlib_9f/run_0017/0001-1	/home/jpaiva/projetos/bugsinpy_gpt55/out/_FINAL_CONSOLIDATED_GPT55_BUGSINPY_80SLOTS_PREMUTATION_20260623_080030/account3/matplotlib_9f/run_0017/0001-1/metrics/status.json		
account3	18	matplotlib_9f	matplotlib.cbook	3	original	pytest_raw_fail	true	1	0	1							0.0	0.0	0.0		/home/jpaiva/projetos/bugsinpy_gpt55/out/_FINAL_GPT55_BUGSINPY_16SUTS_5REPS_3ACCOUNTS_20260622_142827/account3/matplotlib_9f/run_0018/0001-1/metrics/status.json	/home/jpaiva/projetos/bugsinpy_gpt55/out/_FINAL_GPT55_BUGSINPY_16SUTS_5REPS_3ACCOUNTS_20260622_142827/account3/matplotlib_9f/run_0018/0001-1	/home/jpaiva/projetos/bugsinpy_gpt55/out/_FINAL_CONSOLIDATED_GPT55_BUGSINPY_80SLOTS_PREMUTATION_20260623_080030/account3/matplotlib_9f/run_0018/0001-1	/home/jpaiva/projetos/bugsinpy_gpt55/out/_FINAL_CONSOLIDATED_GPT55_BUGSINPY_80SLOTS_PREMUTATION_20260623_080030/account3/matplotlib_9f/run_0018/0001-1/metrics/status.json		
account3	19	matplotlib_9f	matplotlib.cbook	4	original	pytest_raw_fail	true	1	0	1							0.0	0.0	0.0		/home/jpaiva/projetos/bugsinpy_gpt55/out/_FINAL_GPT55_BUGSINPY_16SUTS_5REPS_3ACCOUNTS_20260622_142827/account3/matplotlib_9f/run_0019/0001-1/metrics/status.json	/home/jpaiva/projetos/bugsinpy_gpt55/out/_FINAL_GPT55_BUGSINPY_16SUTS_5REPS_3ACCOUNTS_20260622_142827/account3/matplotlib_9f/run_0019/0001-1	/home/jpaiva/projetos/bugsinpy_gpt55/out/_FINAL_CONSOLIDATED_GPT55_BUGSINPY_80SLOTS_PREMUTATION_20260623_080030/account3/matplotlib_9f/run_0019/0001-1	/home/jpaiva/projetos/bugsinpy_gpt55/out/_FINAL_CONSOLIDATED_GPT55_BUGSINPY_80SLOTS_PREMUTATION_20260623_080030/account3/matplotlib_9f/run_0019/0001-1/metrics/status.json		
account3	20	matplotlib_9f	matplotlib.cbook	5	original	generated_test_compile_fail	true	1	0								0.0	0.0	0.0		/home/jpaiva/projetos/bugsinpy_gpt55/out/_FINAL_GPT55_BUGSINPY_16SUTS_5REPS_3ACCOUNTS_20260622_142827/account3/matplotlib_9f/run_0020/0001-1/metrics/status.json	/home/jpaiva/projetos/bugsinpy_gpt55/out/_FINAL_GPT55_BUGSINPY_16SUTS_5REPS_3ACCOUNTS_20260622_142827/account3/matplotlib_9f/run_0020/0001-1	/home/jpaiva/projetos/bugsinpy_gpt55/out/_FINAL_CONSOLIDATED_GPT55_BUGSINPY_80SLOTS_PREMUTATION_20260623_080030/account3/matplotlib_9f/run_0020/0001-1	/home/jpaiva/projetos/bugsinpy_gpt55/out/_FINAL_CONSOLIDATED_GPT55_BUGSINPY_80SLOTS_PREMUTATION_20260623_080030/account3/matplotlib_9f/run_0020/0001-1/metrics/status.json		
account3	21	tornado_4f	tornado.escape	1	resume	ok	true	1	0	0	0	1	0	81.65	75.0	62.94820717131474	81.65	75.0	62.94820717131474	True	/home/jpaiva/projetos/bugsinpy_gpt55/out/_RESUME_GPT55_BUGSINPY_MISSING12_20260623_073437/account3/tornado_4f/run_0021/0001-1/metrics/status.json	/home/jpaiva/projetos/bugsinpy_gpt55/out/_RESUME_GPT55_BUGSINPY_MISSING12_20260623_073437/account3/tornado_4f/run_0021/0001-1	/home/jpaiva/projetos/bugsinpy_gpt55/out/_FINAL_CONSOLIDATED_GPT55_BUGSINPY_80SLOTS_PREMUTATION_20260623_080030/account3/tornado_4f/run_0021/0001-1	/home/jpaiva/projetos/bugsinpy_gpt55/out/_FINAL_CONSOLIDATED_GPT55_BUGSINPY_80SLOTS_PREMUTATION_20260623_080030/account3/tornado_4f/run_0021/0001-1/metrics/status.json	generation_no_output	/home/jpaiva/projetos/bugsinpy_gpt55/out/_FINAL_GPT55_BUGSINPY_16SUTS_5REPS_3ACCOUNTS_20260622_142827/account3/tornado_4f/run_0021/0001-1/metrics/status.json
account3	22	tornado_4f	tornado.escape	2	resume	ok	true	1	0	0	0	1	0	88.61	87.5	70.5179282868526	88.61	87.5	70.5179282868526	True	/home/jpaiva/projetos/bugsinpy_gpt55/out/_RESUME_GPT55_BUGSINPY_MISSING12_20260623_073437/account3/tornado_4f/run_0022/0001-1/metrics/status.json	/home/jpaiva/projetos/bugsinpy_gpt55/out/_RESUME_GPT55_BUGSINPY_MISSING12_20260623_073437/account3/tornado_4f/run_0022/0001-1	/home/jpaiva/projetos/bugsinpy_gpt55/out/_FINAL_CONSOLIDATED_GPT55_BUGSINPY_80SLOTS_PREMUTATION_20260623_080030/account3/tornado_4f/run_0022/0001-1	/home/jpaiva/projetos/bugsinpy_gpt55/out/_FINAL_CONSOLIDATED_GPT55_BUGSINPY_80SLOTS_PREMUTATION_20260623_080030/account3/tornado_4f/run_0022/0001-1/metrics/status.json		
account3	23	tornado_4f	tornado.escape	3	resume	ok	true	2	1	0	0	1	0	81.01	76.79	64.14342629482071	81.01	76.79	64.14342629482071	True	/home/jpaiva/projetos/bugsinpy_gpt55/out/_RESUME_GPT55_BUGSINPY_MISSING12_20260623_073437/account3/tornado_4f/run_0023/0001-1/metrics/status.json	/home/jpaiva/projetos/bugsinpy_gpt55/out/_RESUME_GPT55_BUGSINPY_MISSING12_20260623_073437/account3/tornado_4f/run_0023/0001-1	/home/jpaiva/projetos/bugsinpy_gpt55/out/_FINAL_CONSOLIDATED_GPT55_BUGSINPY_80SLOTS_PREMUTATION_20260623_080030/account3/tornado_4f/run_0023/0001-1	/home/jpaiva/projetos/bugsinpy_gpt55/out/_FINAL_CONSOLIDATED_GPT55_BUGSINPY_80SLOTS_PREMUTATION_20260623_080030/account3/tornado_4f/run_0023/0001-1/metrics/status.json		
account3	24	tornado_4f	tornado.escape	4	resume	pytest_raw_fail	true	1	0	1							0.0	0.0	0.0		/home/jpaiva/projetos/bugsinpy_gpt55/out/_RESUME_GPT55_BUGSINPY_MISSING12_20260623_073437/account3/tornado_4f/run_0024/0001-1/metrics/status.json	/home/jpaiva/projetos/bugsinpy_gpt55/out/_RESUME_GPT55_BUGSINPY_MISSING12_20260623_073437/account3/tornado_4f/run_0024/0001-1	/home/jpaiva/projetos/bugsinpy_gpt55/out/_FINAL_CONSOLIDATED_GPT55_BUGSINPY_80SLOTS_PREMUTATION_20260623_080030/account3/tornado_4f/run_0024/0001-1	/home/jpaiva/projetos/bugsinpy_gpt55/out/_FINAL_CONSOLIDATED_GPT55_BUGSINPY_80SLOTS_PREMUTATION_20260623_080030/account3/tornado_4f/run_0024/0001-1/metrics/status.json		
account3	25	tornado_4f	tornado.escape	5	resume	ok	true	2	1	0	0	1	0	81.01	76.79	64.9402390438247	81.01	76.79	64.9402390438247	True	/home/jpaiva/projetos/bugsinpy_gpt55/out/_RESUME_GPT55_BUGSINPY_MISSING12_20260623_073437/account3/tornado_4f/run_0025/0001-1/metrics/status.json	/home/jpaiva/projetos/bugsinpy_gpt55/out/_RESUME_GPT55_BUGSINPY_MISSING12_20260623_073437/account3/tornado_4f/run_0025/0001-1	/home/jpaiva/projetos/bugsinpy_gpt55/out/_FINAL_CONSOLIDATED_GPT55_BUGSINPY_80SLOTS_PREMUTATION_20260623_080030/account3/tornado_4f/run_0025/0001-1	/home/jpaiva/projetos/bugsinpy_gpt55/out/_FINAL_CONSOLIDATED_GPT55_BUGSINPY_80SLOTS_PREMUTATION_20260623_080030/account3/tornado_4f/run_0025/0001-1/metrics/status.json		
