sut	rep	status	line	branch	instruction	mutation	mutation_strict	mvn_rc	pit_rc	base_valid	fully_valid	reasons	status_path	run_dir
021_java_mergesort	1-4	ok	95.4545	100.0	97.4576	92.8571	92.8571	0	0	1	1		/home/jpaiva/projetos/quixbugs_java_gpt55/out/_final_gpt55_quixbugs_java_account3_20260619_084232/021_java_mergesort/run_0001/1-4/metrics/status.json	/home/jpaiva/projetos/quixbugs_java_gpt55/out/_final_gpt55_quixbugs_java_account3_20260619_084232/021_java_mergesort/run_0001/1-4
021_java_mergesort	1-5	ok	95.4545	100.0	97.4576	92.8571	92.8571	0	0	1	1		/home/jpaiva/projetos/quixbugs_java_gpt55/out/_final_gpt55_quixbugs_java_account3_20260619_084232/021_java_mergesort/run_0001/1-5/metrics/status.json	/home/jpaiva/projetos/quixbugs_java_gpt55/out/_final_gpt55_quixbugs_java_account3_20260619_084232/021_java_mergesort/run_0001/1-5
024_java_next_permutation	1-1	ok	95.0	91.6667	97.541	93.3333	93.3333	0	0	1	1		/home/jpaiva/projetos/quixbugs_java_gpt55/out/_final_gpt55_quixbugs_java_account3_20260619_084232/024_java_next_permutation/run_0001/1-1/metrics/status.json	/home/jpaiva/projetos/quixbugs_java_gpt55/out/_final_gpt55_quixbugs_java_account3_20260619_084232/024_java_next_permutation/run_0001/1-1
024_java_next_permutation	1-2	ok	95.0	91.6667	97.541	86.6667	86.6667	0	0	1	1		/home/jpaiva/projetos/quixbugs_java_gpt55/out/_final_gpt55_quixbugs_java_account3_20260619_084232/024_java_next_permutation/run_0001/1-2/metrics/status.json	/home/jpaiva/projetos/quixbugs_java_gpt55/out/_final_gpt55_quixbugs_java_account3_20260619_084232/024_java_next_permutation/run_0001/1-2
024_java_next_permutation	1-3	ok	95.0	91.6667	97.541	86.6667	86.6667	0	0	1	1		/home/jpaiva/projetos/quixbugs_java_gpt55/out/_final_gpt55_quixbugs_java_account3_20260619_084232/024_java_next_permutation/run_0001/1-3/metrics/status.json	/home/jpaiva/projetos/quixbugs_java_gpt55/out/_final_gpt55_quixbugs_java_account3_20260619_084232/024_java_next_permutation/run_0001/1-3
024_java_next_permutation	1-4	ok	95.0	83.3333	95.9016	86.6667	86.6667	0	0	1	1		/home/jpaiva/projetos/quixbugs_java_gpt55/out/_final_gpt55_quixbugs_java_account3_20260619_084232/024_java_next_permutation/run_0001/1-4/metrics/status.json	/home/jpaiva/projetos/quixbugs_java_gpt55/out/_final_gpt55_quixbugs_java_account3_20260619_084232/024_java_next_permutation/run_0001/1-4
024_java_next_permutation	1-5	ok	95.0	83.3333	95.9016	86.6667	86.6667	0	0	1	1		/home/jpaiva/projetos/quixbugs_java_gpt55/out/_final_gpt55_quixbugs_java_account3_20260619_084232/024_java_next_permutation/run_0001/1-5/metrics/status.json	/home/jpaiva/projetos/quixbugs_java_gpt55/out/_final_gpt55_quixbugs_java_account3_20260619_084232/024_java_next_permutation/run_0001/1-5
027_java_powerset	1-1	ok	95.0	100.0	96.1538	100.0	100.0	0	0	1	1		/home/jpaiva/projetos/quixbugs_java_gpt55/out/_final_gpt55_quixbugs_java_account3_20260619_084232/027_java_powerset/run_0001/1-1/metrics/status.json	/home/jpaiva/projetos/quixbugs_java_gpt55/out/_final_gpt55_quixbugs_java_account3_20260619_084232/027_java_powerset/run_0001/1-1
027_java_powerset	1-2	ok	95.0	100.0	96.1538	100.0	100.0	0	0	1	1		/home/jpaiva/projetos/quixbugs_java_gpt55/out/_final_gpt55_quixbugs_java_account3_20260619_084232/027_java_powerset/run_0001/1-2/metrics/status.json	/home/jpaiva/projetos/quixbugs_java_gpt55/out/_final_gpt55_quixbugs_java_account3_20260619_084232/027_java_powerset/run_0001/1-2
027_java_powerset	1-3	ok	95.0	100.0	96.1538	100.0	100.0	0	0	1	1		/home/jpaiva/projetos/quixbugs_java_gpt55/out/_final_gpt55_quixbugs_java_account3_20260619_084232/027_java_powerset/run_0001/1-3/metrics/status.json	/home/jpaiva/projetos/quixbugs_java_gpt55/out/_final_gpt55_quixbugs_java_account3_20260619_084232/027_java_powerset/run_0001/1-3
027_java_powerset	1-4	ok	95.0	100.0	96.1538	100.0	100.0	0	0	1	1		/home/jpaiva/projetos/quixbugs_java_gpt55/out/_final_gpt55_quixbugs_java_account3_20260619_084232/027_java_powerset/run_0001/1-4/metrics/status.json	/home/jpaiva/projetos/quixbugs_java_gpt55/out/_final_gpt55_quixbugs_java_account3_20260619_084232/027_java_powerset/run_0001/1-4
027_java_powerset	1-5	ok	95.0	100.0	96.1538	100.0	100.0	0	0	1	1		/home/jpaiva/projetos/quixbugs_java_gpt55/out/_final_gpt55_quixbugs_java_account3_20260619_084232/027_java_powerset/run_0001/1-5/metrics/status.json	/home/jpaiva/projetos/quixbugs_java_gpt55/out/_final_gpt55_quixbugs_java_account3_20260619_084232/027_java_powerset/run_0001/1-5
030_java_rpn_eval	1-1	ok	94.7368	100.0	97.3214	100.0	100.0	0	0	1	1		/home/jpaiva/projetos/quixbugs_java_gpt55/out/_final_gpt55_quixbugs_java_account3_20260619_084232/030_java_rpn_eval/run_0001/1-1/metrics/status.json	/home/jpaiva/projetos/quixbugs_java_gpt55/out/_final_gpt55_quixbugs_java_account3_20260619_084232/030_java_rpn_eval/run_0001/1-1
030_java_rpn_eval	1-2	ok	94.7368	100.0	97.3214	100.0	100.0	0	0	1	1		/home/jpaiva/projetos/quixbugs_java_gpt55/out/_final_gpt55_quixbugs_java_account3_20260619_084232/030_java_rpn_eval/run_0001/1-2/metrics/status.json	/home/jpaiva/projetos/quixbugs_java_gpt55/out/_final_gpt55_quixbugs_java_account3_20260619_084232/030_java_rpn_eval/run_0001/1-2
030_java_rpn_eval	1-3	ok	94.7368	100.0	97.3214	100.0	100.0	0	0	1	1		/home/jpaiva/projetos/quixbugs_java_gpt55/out/_final_gpt55_quixbugs_java_account3_20260619_084232/030_java_rpn_eval/run_0001/1-3/metrics/status.json	/home/jpaiva/projetos/quixbugs_java_gpt55/out/_final_gpt55_quixbugs_java_account3_20260619_084232/030_java_rpn_eval/run_0001/1-3
030_java_rpn_eval	1-4	ok	94.7368	100.0	97.3214	100.0	100.0	0	0	1	1		/home/jpaiva/projetos/quixbugs_java_gpt55/out/_final_gpt55_quixbugs_java_account3_20260619_084232/030_java_rpn_eval/run_0001/1-4/metrics/status.json	/home/jpaiva/projetos/quixbugs_java_gpt55/out/_final_gpt55_quixbugs_java_account3_20260619_084232/030_java_rpn_eval/run_0001/1-4
030_java_rpn_eval	1-5	generation_failed								0	0	status=generation_failed;mvn_rc=None;pit_rc=None;line_missing;instruction_missing;mutation_missing;branch_missing;java_metrics_file_missing	/home/jpaiva/projetos/quixbugs_java_gpt55/out/_final_gpt55_quixbugs_java_account3_20260619_084232/030_java_rpn_eval/run_0001/1-5/metrics/status.json	/home/jpaiva/projetos/quixbugs_java_gpt55/out/_final_gpt55_quixbugs_java_account3_20260619_084232/030_java_rpn_eval/run_0001/1-5
033_java_shortest_paths	1-1	generation_failed								0	0	status=generation_failed;mvn_rc=None;pit_rc=None;line_missing;instruction_missing;mutation_missing;branch_missing;java_metrics_file_missing	/home/jpaiva/projetos/quixbugs_java_gpt55/out/_final_gpt55_quixbugs_java_account3_20260619_084232/033_java_shortest_paths/run_0001/1-1/metrics/status.json	/home/jpaiva/projetos/quixbugs_java_gpt55/out/_final_gpt55_quixbugs_java_account3_20260619_084232/033_java_shortest_paths/run_0001/1-1
033_java_shortest_paths	1-2	generation_failed								0	0	status=generation_failed;mvn_rc=None;pit_rc=None;line_missing;instruction_missing;mutation_missing;branch_missing;java_metrics_file_missing	/home/jpaiva/projetos/quixbugs_java_gpt55/out/_final_gpt55_quixbugs_java_account3_20260619_084232/033_java_shortest_paths/run_0001/1-2/metrics/status.json	/home/jpaiva/projetos/quixbugs_java_gpt55/out/_final_gpt55_quixbugs_java_account3_20260619_084232/033_java_shortest_paths/run_0001/1-2
033_java_shortest_paths	1-3	generation_failed								0	0	status=generation_failed;mvn_rc=None;pit_rc=None;line_missing;instruction_missing;mutation_missing;branch_missing;java_metrics_file_missing	/home/jpaiva/projetos/quixbugs_java_gpt55/out/_final_gpt55_quixbugs_java_account3_20260619_084232/033_java_shortest_paths/run_0001/1-3/metrics/status.json	/home/jpaiva/projetos/quixbugs_java_gpt55/out/_final_gpt55_quixbugs_java_account3_20260619_084232/033_java_shortest_paths/run_0001/1-3
029_java_reverse_linked_list	1-1	ok	87.5	100.0	85.0	100.0	100.0	0	0	1	1		/home/jpaiva/projetos/quixbugs_java_gpt55/out/_continuation_gpt55_quixbugs_java_account1_missing2_20260620_091649/029_java_reverse_linked_list/run_0001/1-1/metrics/status.json	/home/jpaiva/projetos/quixbugs_java_gpt55/out/_continuation_gpt55_quixbugs_java_account1_missing2_20260620_091649/029_java_reverse_linked_list/run_0001/1-1
029_java_reverse_linked_list	1-2	ok	87.5	100.0	85.0	100.0	100.0	0	0	1	1		/home/jpaiva/projetos/quixbugs_java_gpt55/out/_continuation_gpt55_quixbugs_java_account1_missing2_20260620_091649/029_java_reverse_linked_list/run_0001/1-2/metrics/status.json	/home/jpaiva/projetos/quixbugs_java_gpt55/out/_continuation_gpt55_quixbugs_java_account1_missing2_20260620_091649/029_java_reverse_linked_list/run_0001/1-2
004_java_depth_first_search	1-1	ok	75.0		82.3529	100.0	100.0	0	0	1	0	branch_missing	/home/jpaiva/projetos/quixbugs_java_gpt55/out/_continuation_gpt55_quixbugs_java_account1_missing5_20260620_091649/004_java_depth_first_search/run_0001/1-1/metrics/status.json	/home/jpaiva/projetos/quixbugs_java_gpt55/out/_continuation_gpt55_quixbugs_java_account1_missing5_20260620_091649/004_java_depth_first_search/run_0001/1-1
004_java_depth_first_search	1-2	ok	75.0		82.3529	100.0	100.0	0	0	1	0	branch_missing	/home/jpaiva/projetos/quixbugs_java_gpt55/out/_continuation_gpt55_quixbugs_java_account1_missing5_20260620_091649/004_java_depth_first_search/run_0001/1-2/metrics/status.json	/home/jpaiva/projetos/quixbugs_java_gpt55/out/_continuation_gpt55_quixbugs_java_account1_missing5_20260620_091649/004_java_depth_first_search/run_0001/1-2
004_java_depth_first_search	1-3	ok	75.0		82.3529	100.0	100.0	0	0	1	0	branch_missing	/home/jpaiva/projetos/quixbugs_java_gpt55/out/_continuation_gpt55_quixbugs_java_account1_missing5_20260620_091649/004_java_depth_first_search/run_0001/1-3/metrics/status.json	/home/jpaiva/projetos/quixbugs_java_gpt55/out/_continuation_gpt55_quixbugs_java_account1_missing5_20260620_091649/004_java_depth_first_search/run_0001/1-3
004_java_depth_first_search	1-4	ok	75.0		82.3529	100.0	100.0	0	0	1	0	branch_missing	/home/jpaiva/projetos/quixbugs_java_gpt55/out/_continuation_gpt55_quixbugs_java_account1_missing5_20260620_091649/004_java_depth_first_search/run_0001/1-4/metrics/status.json	/home/jpaiva/projetos/quixbugs_java_gpt55/out/_continuation_gpt55_quixbugs_java_account1_missing5_20260620_091649/004_java_depth_first_search/run_0001/1-4
004_java_depth_first_search	1-5	ok	75.0		82.3529	100.0	100.0	0	0	1	0	branch_missing	/home/jpaiva/projetos/quixbugs_java_gpt55/out/_continuation_gpt55_quixbugs_java_account1_missing5_20260620_091649/004_java_depth_first_search/run_0001/1-5/metrics/status.json	/home/jpaiva/projetos/quixbugs_java_gpt55/out/_continuation_gpt55_quixbugs_java_account1_missing5_20260620_091649/004_java_depth_first_search/run_0001/1-5
033_java_shortest_paths	1-1	ok	93.75	100.0	96.875	75.0	75.0	0	0	1	1		/home/jpaiva/projetos/quixbugs_java_gpt55/out/_continuation_gpt55_quixbugs_java_account1_missing5_20260620_091649/033_java_shortest_paths/run_0001/1-1/metrics/status.json	/home/jpaiva/projetos/quixbugs_java_gpt55/out/_continuation_gpt55_quixbugs_java_account1_missing5_20260620_091649/033_java_shortest_paths/run_0001/1-1
033_java_shortest_paths	1-2	ok	93.75	100.0	96.875	75.0	75.0	0	0	1	1		/home/jpaiva/projetos/quixbugs_java_gpt55/out/_continuation_gpt55_quixbugs_java_account1_missing5_20260620_091649/033_java_shortest_paths/run_0001/1-2/metrics/status.json	/home/jpaiva/projetos/quixbugs_java_gpt55/out/_continuation_gpt55_quixbugs_java_account1_missing5_20260620_091649/033_java_shortest_paths/run_0001/1-2
033_java_shortest_paths	1-3	ok	93.75	100.0	96.875	75.0	75.0	0	0	1	1		/home/jpaiva/projetos/quixbugs_java_gpt55/out/_continuation_gpt55_quixbugs_java_account1_missing5_20260620_091649/033_java_shortest_paths/run_0001/1-3/metrics/status.json	/home/jpaiva/projetos/quixbugs_java_gpt55/out/_continuation_gpt55_quixbugs_java_account1_missing5_20260620_091649/033_java_shortest_paths/run_0001/1-3
033_java_shortest_paths	1-4	ok	93.75	100.0	96.875	75.0	75.0	0	0	1	1		/home/jpaiva/projetos/quixbugs_java_gpt55/out/_continuation_gpt55_quixbugs_java_account1_missing5_20260620_091649/033_java_shortest_paths/run_0001/1-4/metrics/status.json	/home/jpaiva/projetos/quixbugs_java_gpt55/out/_continuation_gpt55_quixbugs_java_account1_missing5_20260620_091649/033_java_shortest_paths/run_0001/1-4
033_java_shortest_paths	1-5	ok	93.75	100.0	96.875	75.0	75.0	0	0	1	1		/home/jpaiva/projetos/quixbugs_java_gpt55/out/_continuation_gpt55_quixbugs_java_account1_missing5_20260620_091649/033_java_shortest_paths/run_0001/1-5/metrics/status.json	/home/jpaiva/projetos/quixbugs_java_gpt55/out/_continuation_gpt55_quixbugs_java_account1_missing5_20260620_091649/033_java_shortest_paths/run_0001/1-5
036_java_sqrt	1-1	ok	80.0	100.0	88.8889	77.7778	22.2222	0	0	1	1		/home/jpaiva/projetos/quixbugs_java_gpt55/out/_continuation_gpt55_quixbugs_java_account1_missing5_20260620_091649/036_java_sqrt/run_0001/1-1/metrics/status.json	/home/jpaiva/projetos/quixbugs_java_gpt55/out/_continuation_gpt55_quixbugs_java_account1_missing5_20260620_091649/036_java_sqrt/run_0001/1-1
036_java_sqrt	1-2	ok	80.0	100.0	88.8889	77.7778	22.2222	0	0	1	1		/home/jpaiva/projetos/quixbugs_java_gpt55/out/_continuation_gpt55_quixbugs_java_account1_missing5_20260620_091649/036_java_sqrt/run_0001/1-2/metrics/status.json	/home/jpaiva/projetos/quixbugs_java_gpt55/out/_continuation_gpt55_quixbugs_java_account1_missing5_20260620_091649/036_java_sqrt/run_0001/1-2
036_java_sqrt	1-3	ok	80.0	100.0	88.8889	77.7778	11.1111	0	0	1	1		/home/jpaiva/projetos/quixbugs_java_gpt55/out/_continuation_gpt55_quixbugs_java_account1_missing5_20260620_091649/036_java_sqrt/run_0001/1-3/metrics/status.json	/home/jpaiva/projetos/quixbugs_java_gpt55/out/_continuation_gpt55_quixbugs_java_account1_missing5_20260620_091649/036_java_sqrt/run_0001/1-3
036_java_sqrt	1-4	ok	80.0	100.0	88.8889	77.7778	22.2222	0	0	1	1		/home/jpaiva/projetos/quixbugs_java_gpt55/out/_continuation_gpt55_quixbugs_java_account1_missing5_20260620_091649/036_java_sqrt/run_0001/1-4/metrics/status.json	/home/jpaiva/projetos/quixbugs_java_gpt55/out/_continuation_gpt55_quixbugs_java_account1_missing5_20260620_091649/036_java_sqrt/run_0001/1-4
036_java_sqrt	1-5	ok	80.0	100.0	88.8889	77.7778	22.2222	0	0	1	1		/home/jpaiva/projetos/quixbugs_java_gpt55/out/_continuation_gpt55_quixbugs_java_account1_missing5_20260620_091649/036_java_sqrt/run_0001/1-5/metrics/status.json	/home/jpaiva/projetos/quixbugs_java_gpt55/out/_continuation_gpt55_quixbugs_java_account1_missing5_20260620_091649/036_java_sqrt/run_0001/1-5
039_java_topological_ordering	1-1	ok	93.3333	91.6667	95.6522	100.0	100.0	0	0	1	1		/home/jpaiva/projetos/quixbugs_java_gpt55/out/_continuation_gpt55_quixbugs_java_account1_missing5_20260620_091649/039_java_topological_ordering/run_0001/1-1/metrics/status.json	/home/jpaiva/projetos/quixbugs_java_gpt55/out/_continuation_gpt55_quixbugs_java_account1_missing5_20260620_091649/039_java_topological_ordering/run_0001/1-1
039_java_topological_ordering	1-2	ok	93.3333	91.6667	95.6522	100.0	100.0	0	0	1	1		/home/jpaiva/projetos/quixbugs_java_gpt55/out/_continuation_gpt55_quixbugs_java_account1_missing5_20260620_091649/039_java_topological_ordering/run_0001/1-2/metrics/status.json	/home/jpaiva/projetos/quixbugs_java_gpt55/out/_continuation_gpt55_quixbugs_java_account1_missing5_20260620_091649/039_java_topological_ordering/run_0001/1-2
039_java_topological_ordering	1-3	ok	93.3333	91.6667	95.6522	100.0	100.0	0	0	1	1		/home/jpaiva/projetos/quixbugs_java_gpt55/out/_continuation_gpt55_quixbugs_java_account1_missing5_20260620_091649/039_java_topological_ordering/run_0001/1-3/metrics/status.json	/home/jpaiva/projetos/quixbugs_java_gpt55/out/_continuation_gpt55_quixbugs_java_account1_missing5_20260620_091649/039_java_topological_ordering/run_0001/1-3
039_java_topological_ordering	1-4	ok	93.3333	91.6667	95.6522	100.0	100.0	0	0	1	1		/home/jpaiva/projetos/quixbugs_java_gpt55/out/_continuation_gpt55_quixbugs_java_account1_missing5_20260620_091649/039_java_topological_ordering/run_0001/1-4/metrics/status.json	/home/jpaiva/projetos/quixbugs_java_gpt55/out/_continuation_gpt55_quixbugs_java_account1_missing5_20260620_091649/039_java_topological_ordering/run_0001/1-4
039_java_topological_ordering	1-5	ok	93.3333	91.6667	95.6522	100.0	100.0	0	0	1	1		/home/jpaiva/projetos/quixbugs_java_gpt55/out/_continuation_gpt55_quixbugs_java_account1_missing5_20260620_091649/039_java_topological_ordering/run_0001/1-5/metrics/status.json	/home/jpaiva/projetos/quixbugs_java_gpt55/out/_continuation_gpt55_quixbugs_java_account1_missing5_20260620_091649/039_java_topological_ordering/run_0001/1-5
030_java_rpn_eval	1-1	ok	94.7368	100.0	97.3214	100.0	100.0	0	0	1	1		/home/jpaiva/projetos/quixbugs_java_gpt55/out/_continuation_gpt55_quixbugs_java_account2_missing1_20260620_091649/030_java_rpn_eval/run_0001/1-1/metrics/status.json	/home/jpaiva/projetos/quixbugs_java_gpt55/out/_continuation_gpt55_quixbugs_java_account2_missing1_20260620_091649/030_java_rpn_eval/run_0001/1-1
031_java_shortest_path_length	1-1	ok	93.5484	92.8571	97.0588	90.0	90.0	0	0	1	1		/home/jpaiva/projetos/quixbugs_java_gpt55/out/_continuation_gpt55_quixbugs_java_account2_missing5_20260620_091649/031_java_shortest_path_length/run_0001/1-1/metrics/status.json	/home/jpaiva/projetos/quixbugs_java_gpt55/out/_continuation_gpt55_quixbugs_java_account2_missing5_20260620_091649/031_java_shortest_path_length/run_0001/1-1
031_java_shortest_path_length	1-2	ok	93.5484	92.8571	97.0588	90.0	90.0	0	0	1	1		/home/jpaiva/projetos/quixbugs_java_gpt55/out/_continuation_gpt55_quixbugs_java_account2_missing5_20260620_091649/031_java_shortest_path_length/run_0001/1-2/metrics/status.json	/home/jpaiva/projetos/quixbugs_java_gpt55/out/_continuation_gpt55_quixbugs_java_account2_missing5_20260620_091649/031_java_shortest_path_length/run_0001/1-2
031_java_shortest_path_length	1-3	ok	93.5484	92.8571	97.0588	90.0	90.0	0	0	1	1		/home/jpaiva/projetos/quixbugs_java_gpt55/out/_continuation_gpt55_quixbugs_java_account2_missing5_20260620_091649/031_java_shortest_path_length/run_0001/1-3/metrics/status.json	/home/jpaiva/projetos/quixbugs_java_gpt55/out/_continuation_gpt55_quixbugs_java_account2_missing5_20260620_091649/031_java_shortest_path_length/run_0001/1-3
031_java_shortest_path_length	1-4	ok	93.5484	85.7143	97.0588	90.0	90.0	0	0	1	1		/home/jpaiva/projetos/quixbugs_java_gpt55/out/_continuation_gpt55_quixbugs_java_account2_missing5_20260620_091649/031_java_shortest_path_length/run_0001/1-4/metrics/status.json	/home/jpaiva/projetos/quixbugs_java_gpt55/out/_continuation_gpt55_quixbugs_java_account2_missing5_20260620_091649/031_java_shortest_path_length/run_0001/1-4
031_java_shortest_path_length	1-5	ok	93.5484	92.8571	97.0588	90.0	90.0	0	0	1	1		/home/jpaiva/projetos/quixbugs_java_gpt55/out/_continuation_gpt55_quixbugs_java_account2_missing5_20260620_091649/031_java_shortest_path_length/run_0001/1-5/metrics/status.json	/home/jpaiva/projetos/quixbugs_java_gpt55/out/_continuation_gpt55_quixbugs_java_account2_missing5_20260620_091649/031_java_shortest_path_length/run_0001/1-5
034_java_shunting_yard	1-1	ok	94.7368	100.0	96.9388	100.0	100.0	0	0	1	1		/home/jpaiva/projetos/quixbugs_java_gpt55/out/_continuation_gpt55_quixbugs_java_account2_missing5_20260620_091649/034_java_shunting_yard/run_0001/1-1/metrics/status.json	/home/jpaiva/projetos/quixbugs_java_gpt55/out/_continuation_gpt55_quixbugs_java_account2_missing5_20260620_091649/034_java_shunting_yard/run_0001/1-1
034_java_shunting_yard	1-2	ok	94.7368	100.0	96.9388	100.0	100.0	0	0	1	1		/home/jpaiva/projetos/quixbugs_java_gpt55/out/_continuation_gpt55_quixbugs_java_account2_missing5_20260620_091649/034_java_shunting_yard/run_0001/1-2/metrics/status.json	/home/jpaiva/projetos/quixbugs_java_gpt55/out/_continuation_gpt55_quixbugs_java_account2_missing5_20260620_091649/034_java_shunting_yard/run_0001/1-2
034_java_shunting_yard	1-3	ok	94.7368	100.0	96.9388	100.0	100.0	0	0	1	1		/home/jpaiva/projetos/quixbugs_java_gpt55/out/_continuation_gpt55_quixbugs_java_account2_missing5_20260620_091649/034_java_shunting_yard/run_0001/1-3/metrics/status.json	/home/jpaiva/projetos/quixbugs_java_gpt55/out/_continuation_gpt55_quixbugs_java_account2_missing5_20260620_091649/034_java_shunting_yard/run_0001/1-3
034_java_shunting_yard	1-4	ok	94.7368	100.0	96.9388	100.0	100.0	0	0	1	1		/home/jpaiva/projetos/quixbugs_java_gpt55/out/_continuation_gpt55_quixbugs_java_account2_missing5_20260620_091649/034_java_shunting_yard/run_0001/1-4/metrics/status.json	/home/jpaiva/projetos/quixbugs_java_gpt55/out/_continuation_gpt55_quixbugs_java_account2_missing5_20260620_091649/034_java_shunting_yard/run_0001/1-4
034_java_shunting_yard	1-5	ok	94.7368	100.0	96.9388	100.0	100.0	0	0	1	1		/home/jpaiva/projetos/quixbugs_java_gpt55/out/_continuation_gpt55_quixbugs_java_account2_missing5_20260620_091649/034_java_shunting_yard/run_0001/1-5/metrics/status.json	/home/jpaiva/projetos/quixbugs_java_gpt55/out/_continuation_gpt55_quixbugs_java_account2_missing5_20260620_091649/034_java_shunting_yard/run_0001/1-5
037_java_subsequences	1-1	ok	92.8571	100.0	95.7746	20.0	20.0	0	0	1	1		/home/jpaiva/projetos/quixbugs_java_gpt55/out/_continuation_gpt55_quixbugs_java_account2_missing5_20260620_091649/037_java_subsequences/run_0001/1-1/metrics/status.json	/home/jpaiva/projetos/quixbugs_java_gpt55/out/_continuation_gpt55_quixbugs_java_account2_missing5_20260620_091649/037_java_subsequences/run_0001/1-1
037_java_subsequences	1-2	ok	92.8571	100.0	95.7746	20.0	20.0	0	0	1	1		/home/jpaiva/projetos/quixbugs_java_gpt55/out/_continuation_gpt55_quixbugs_java_account2_missing5_20260620_091649/037_java_subsequences/run_0001/1-2/metrics/status.json	/home/jpaiva/projetos/quixbugs_java_gpt55/out/_continuation_gpt55_quixbugs_java_account2_missing5_20260620_091649/037_java_subsequences/run_0001/1-2
037_java_subsequences	1-3	ok	92.8571	100.0	95.7746	20.0	20.0	0	0	1	1		/home/jpaiva/projetos/quixbugs_java_gpt55/out/_continuation_gpt55_quixbugs_java_account2_missing5_20260620_091649/037_java_subsequences/run_0001/1-3/metrics/status.json	/home/jpaiva/projetos/quixbugs_java_gpt55/out/_continuation_gpt55_quixbugs_java_account2_missing5_20260620_091649/037_java_subsequences/run_0001/1-3
037_java_subsequences	1-4	ok	92.8571	100.0	95.7746	100.0	90.0	0	0	1	1		/home/jpaiva/projetos/quixbugs_java_gpt55/out/_continuation_gpt55_quixbugs_java_account2_missing5_20260620_091649/037_java_subsequences/run_0001/1-4/metrics/status.json	/home/jpaiva/projetos/quixbugs_java_gpt55/out/_continuation_gpt55_quixbugs_java_account2_missing5_20260620_091649/037_java_subsequences/run_0001/1-4
037_java_subsequences	1-5	ok	92.8571	100.0	95.7746	20.0	20.0	0	0	1	1		/home/jpaiva/projetos/quixbugs_java_gpt55/out/_continuation_gpt55_quixbugs_java_account2_missing5_20260620_091649/037_java_subsequences/run_0001/1-5/metrics/status.json	/home/jpaiva/projetos/quixbugs_java_gpt55/out/_continuation_gpt55_quixbugs_java_account2_missing5_20260620_091649/037_java_subsequences/run_0001/1-5
040_java_wrap	1-1	ok	78.5714	100.0	79.1667	80.0	80.0	0	0	1	1		/home/jpaiva/projetos/quixbugs_java_gpt55/out/_continuation_gpt55_quixbugs_java_account2_missing5_20260620_091649/040_java_wrap/run_0001/1-1/metrics/status.json	/home/jpaiva/projetos/quixbugs_java_gpt55/out/_continuation_gpt55_quixbugs_java_account2_missing5_20260620_091649/040_java_wrap/run_0001/1-1
040_java_wrap	1-2	ok	78.5714	100.0	79.1667	80.0	80.0	0	0	1	1		/home/jpaiva/projetos/quixbugs_java_gpt55/out/_continuation_gpt55_quixbugs_java_account2_missing5_20260620_091649/040_java_wrap/run_0001/1-2/metrics/status.json	/home/jpaiva/projetos/quixbugs_java_gpt55/out/_continuation_gpt55_quixbugs_java_account2_missing5_20260620_091649/040_java_wrap/run_0001/1-2
040_java_wrap	1-3	ok	78.5714	100.0	79.1667	80.0	80.0	0	0	1	1		/home/jpaiva/projetos/quixbugs_java_gpt55/out/_continuation_gpt55_quixbugs_java_account2_missing5_20260620_091649/040_java_wrap/run_0001/1-3/metrics/status.json	/home/jpaiva/projetos/quixbugs_java_gpt55/out/_continuation_gpt55_quixbugs_java_account2_missing5_20260620_091649/040_java_wrap/run_0001/1-3
040_java_wrap	1-4	ok	78.5714	100.0	79.1667	80.0	80.0	0	0	1	1		/home/jpaiva/projetos/quixbugs_java_gpt55/out/_continuation_gpt55_quixbugs_java_account2_missing5_20260620_091649/040_java_wrap/run_0001/1-4/metrics/status.json	/home/jpaiva/projetos/quixbugs_java_gpt55/out/_continuation_gpt55_quixbugs_java_account2_missing5_20260620_091649/040_java_wrap/run_0001/1-4
040_java_wrap	1-5	ok	78.5714	100.0	79.1667	60.0	60.0	0	0	1	1		/home/jpaiva/projetos/quixbugs_java_gpt55/out/_continuation_gpt55_quixbugs_java_account2_missing5_20260620_091649/040_java_wrap/run_0001/1-5/metrics/status.json	/home/jpaiva/projetos/quixbugs_java_gpt55/out/_continuation_gpt55_quixbugs_java_account2_missing5_20260620_091649/040_java_wrap/run_0001/1-5
022_java_minimum_spanning_tree	1-1	ok	95.6522	100.0	97.6562	83.3333	83.3333	0	0	1	1		/home/jpaiva/projetos/quixbugs_java_gpt55/out/_continuation_gpt55_quixbugs_java_account3_missing3_20260620_091649/022_java_minimum_spanning_tree/run_0001/1-1/metrics/status.json	/home/jpaiva/projetos/quixbugs_java_gpt55/out/_continuation_gpt55_quixbugs_java_account3_missing3_20260620_091649/022_java_minimum_spanning_tree/run_0001/1-1
022_java_minimum_spanning_tree	1-2	test_fail						1		0	0	status=test_fail;mvn_rc=1;pit_rc=None;line_missing;instruction_missing;mutation_missing;branch_missing;java_metrics_file_missing	/home/jpaiva/projetos/quixbugs_java_gpt55/out/_continuation_gpt55_quixbugs_java_account3_missing3_20260620_091649/022_java_minimum_spanning_tree/run_0001/1-2/metrics/status.json	/home/jpaiva/projetos/quixbugs_java_gpt55/out/_continuation_gpt55_quixbugs_java_account3_missing3_20260620_091649/022_java_minimum_spanning_tree/run_0001/1-2
